date,anz,anzw,anzd,anzdiv,cba,cbaw,cbad,cbadiv,mqg,mqgw,mqgd,mqgdiv,nab,nabw,nabd,nabdiv,wbc,wbcw,wbcd,wbcdiv,aba,abaw,abad,abadiv,boq,boqw,boqd,boqdiv,ben,benw,bend,bendiv,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20121130,1.11454566269789,66224949.84,657588000,0,0.419714685931538,96051954.2,708925000,0,2.66055337043225,10927170.4583,138148000,0,1.45074552570144,55909926,760453000,0,1.06444681599172,78573073.5,648194000,0,0.808911477391394,224061.8,2477310,0,1.14636281234555,2134528.3828,39606000,0,0.994687982243203,3250503.2,55904600,0,0.939746977738309,-0.02267211807645,0.630132152484819,-0.334976625618209,-0.434441358474835,-2,-1.80000000000002,-4.19999999999998,12.573
20121203,1.34559577093167,67122085.86,657588000,0,1.85895773237323,97854235.8,708925000,0,0.152892068765809,10943857.7699,138148000,0,-0.0411142791286068,56403274.62,760453000,0,0.235044626023573,78757951.32,648194000,0,0,224061.8,2477310,0,-0.428433249069382,2125387.9916,39606000,0,0.370643814393112,3262571.9,55904600,0,0.945786266560056,0.707666233589421,0.564599044011693,-0.163108695312653,0.478080509599454,0,11.1,-12.6,12.112
20121204,-0.405824203449789,66850226.46,657588000,0,-0.511229272384739,97355390,708925000,0,-0.949473947271606,10840477.8395,138148000,0,-0.164815022591114,56310391.5,760453000,0,-0.54923547559742,78326569.74,648194000,0,0,224061.8,2477310,0,0.1432434251873,2128445.0819,39606000,0,-0.370643814393112,3250503.2,55904600,0,-0.428730825386658,-0.607363817882067,-0.61833014093704,0.239773768545397,-1.44148486205324,0.999999999999934,5.69999999999999,-2.20000000000002,12.419
20121205,0.729301929537129,67339573.38,657588000,0,0.954098846311879,98288714.4,708925000,0,1.10112239464106,10960545.0815,138148000,0,0.247152146284435,56449716.18,760453000,0,0.627397631292226,78819577.26,648194000,0,0.803917206502458,225868.75,2477310,0,-0.572831304074928,2116278.4801,39606000,0,1.96153064279789,3314869.6,55904600,0,0.69175986025698,0.32042258428131,0.372904928996043,0.363358594466654,1.08991737111603,1.00000000000007,-0.700000000000012,0.700000000000012,12.98
20121206,-0.202050923325459,67268879.76,657588000,0,-1.18557758099271,97130104.8,708925000,0,1.42034164348672,11117310.8421,138148000,0,-0.247152146284435,56310391.5,760453000,0,-0.430984381007171,78507581.85,648194000,0,0,225868.75,2477310,0,0.286825821105285,2122361.781,39606000,0,0.242001564707106,3322915.4,55904600,0,-0.577336096425363,-0.821029633969239,-0.244860927377388,-0.133715397191769,-1.03445002656546,-1.00000000000002,-6.09999999999999,0.099999999999989,12.624
20121207,0.68539035282793,67731489.37,657588000,0,0.857657927854838,97966878.4,708925000,0,1.19300667968707,11250741.5003,138148000,0,1.02568081819552,56890911,760453000,0,1.09342753336215,79370641.25,648194000,0,0.796021137287539,227675.7,2477310,0,3.10328342517971,2189247.2112,39606000,0,1.32263930299148,3367167.3,55904600,0,0.932360142798672,1.77566271057472,0.936171242757489,0.162345449398588,-0.542646773183808,-0.0000000000000444089209850063,0.4,-0.4,13.461
20121210,-0.201113973527001,67595427.72,657588000,0,0.0329931175683029,97999062,708925000,0,-1.88561120235775,11040589.9095,138148000,0,0.325941377427519,57076677.24,760453000,0,0.580759332121872,79832994.5,648194000,0,-1.11681289792021,225145.97,2477310,0,-0.139261404126145,2186221.0006,39606000,0,-0.719514157546808,3343029.9,55904600,0,0.167556523718382,1.09055519910992,0.144849492424015,-0.0763650285297422,-0.314894710529057,-0.999999999999934,0.900000000000034,1.6,13.73
20121211,0.201113973527001,67731489.37,657588000,0,0.63816464755444,98626642.2,708925000,0,1.73689178676479,11234054.1887,138148000,0,0.487083075018901,57355326.6,760453000,0,0.385463574741074,80141230,648194000,0,-2.1090786016063,220447.9,2477310,0,-0.557652091043526,2174054.3988,39606000,0,0.599509342953031,3363144.4,55904600,0,0.439883665301899,-0.327503809765872,0.39540101878881,0.0954471772375814,-0.565472370392328,0,-2,0,13.74
20121212,-0.766286687035134,67214455.1,657588000,0,-0.146697287807029,98481816,708925000,0,-0.326776705622933,11197454.7112,138148000,0,-0.162138784024357,57262443.48,760453000,0,-0.385463574741074,79832994.5,648194000,0,0,220447.9,2477310,0,1.11221166107898,2198387.6024,39606000,0,0.834378927245538,3391481.73,55904600,0,-0.327544936068769,-1.07324073479624,0.17230603649967,0.399886279807177,-0.0659148176894497,-1.00000000000002,9.99999999999996,0,13.579
20121213,-0.08103885707893,67160030.44,657588000,0,0.130610577368095,98610550.4,708925000,0,-0.507580076784286,11140744.484,138148000,0,-0.243578179334314,57123118.8,760453000,0,0.308470893671853,80079582.9,648194000,0,-1.65282796606769,216834,2477310,0,-0.972841617815146,2177080.6094,39606000,0,0,3391481.73,55904600,0,0.053080601535882,-0.0140877377313942,-0.0222163611827142,0.246749674402914,-0.942183519720086,-0.999999999999979,7.50000000000002,1.00000000000002,13.305
