date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20030709,-3.969803281,-3.045082707,1.095782871,-3.896513067,-6.398318044,-4.04813449,0.31645314,-0.093394314,-2.432411202,5.079267191,-7,4,1,19.48
20030716,1.100499261,2.8116354,0.575505154,0.950514945,3.440559644,1.858214329,1.545112241,2.1666727,-1.675591373,-2.181005953,-2,24.5,0,19.55
20030723,-0.850686783,-0.56983887,0.197623245,-0.705324443,1.320842029,-0.435087913,-1.029634694,-0.318969754,0.076775436,-1.255003479,5,-4,-1,19.17
20030730,1.59654477,-1.114616332,0.774256855,-0.154283305,0.511324469,0.044724351,-1.134771663,0.207016857,1.356831548,2.287312043,-1,16,4,18.67
20030806,0.809924005,1.282679977,4.233162043,0.584218436,3.806568587,1.373123074,-0.542053828,1.375153725,-1.556570418,2.204578104,2,-4,3,22.68
20030813,-1.173624289,0.101132912,-1.08350056,0.946978079,-0.63083247,0.033063541,1.383888097,0.822559678,0.521553568,-0.863681104,8.8800000000000000E-14,6,4,17.94
20030820,-0.738483535,-0.167893621,4.832341742,-0.88832842,-5.288018509,-1.478955048,-0.01046251,0.510849077,0.229235219,0.997013073,0,-14.5,0,17.86
20030827,0.876554732,-1.875554432,-1.203273481,-0.834618698,1.762589431,-0.257808231,-0.736946653,0.505818454,-1.677865884,3.235415375,-4,7,1,19.49
20030903,-1.921113301,-2.962915692,1.191866234,-4.671208907,-2.474780005,-3.235480443,-2.796369502,1.222619272,-1.029810942,-0.627681642,-4,9,3,19.02
20030910,1.726139475,1.973545743,2.408785094,0.421438711,2.396703617,1.293641058,1.819718625,0.365368264,3.210152189,-1.560573479,1,-16.5,1,18.85
20030917,0.096618831,1.934262309,-1.084498297,-0.619091907,-0.040737294,0.266129312,-0.735565159,0.085864642,0.197253687,-3.705963996,-2,0,6,18.03
20030924,2.246338921,-2.111771897,5.740766308,-0.262831033,2.346584453,0.175549064,-1.621046561,-0.054255543,2.307564182,0.218864123,4,-7,-2,19.47
20031001,-2.837636502,-1.145830747,1.012276729,1.626980398,-1.073302103,-0.663681914,-0.314929351,-1.519961077,1.192681443,-0.431373218,0,-23,-2,22.72
20031008,3.193037402,1.712755819,3.831083946,1.760876804,1.960834779,2.133227591,1.867043019,2.627022683,1.048349729,1.006900339,-3,30,5,19.41
20031015,0.257997377,-0.212220435,-0.117254521,-1.054325445,-0.038957148,-0.337696345,1.864422479,1.288590189,0.028964519,3.988119357,-2,6.5,2,17.37
20031022,-0.177647664,-0.925978859,0.189565287,1.118461988,-0.643234063,-0.116040225,-0.0530106,0.494978131,1.337668274,-3.994885972,-4,-2.5,2,16.55
20031029,0.836261211,-1.442062289,-1.892865446,-1.506982972,-1.258530553,-1.078480948,-1.404162574,-1.082909588,0.86777698,1.32676528,0,-3,0,16.82
20031105,-3.00433337,0.57954804,-0.490341858,-2.124447622,-2.836029463,-2.043441922,-1.280515409,-0.678995535,0.522710804,-0.442957029,8.8800000000000000E-14,-1.5,21,16.55
20031112,-3.036590657,-0.724677718,-0.406498594,-2.441019725,1.16463703,-0.912501733,-1.508002167,-0.961788918,0.799948129,-0.257304241,0,-2.5,13,17.54
20031119,1.600514221,1.084495499,-3.451277858,-0.53895141,0.156487876,1.23207805,2.35360303,-0.42776132,1.056739533,-1.125108022,-1,-18.5,4,19.11
20031126,0.870772064,0.930623795,2.122394421,0.719055727,-2.243825868,0.762307515,1.634696908,0.466362039,-0.680038704,-1.589470348,1,7.5,-1,16.71
20031203,0.690931024,-1.435860074,0.494407006,-0.367991678,-1.384534317,-0.798856955,1.246757544,0.790651531,1.971797768,2.869543912,-8.8800000000000000E-14,1,8,16.27
20031210,0.975571007,2.675819379,-1.315788603,2.328205945,0.290898202,1.437135037,0.76813967,-0.120377282,1.059360715,1.688132112,-6,-9.5,2,17.63
20031217,0.795152819,1.294184494,1.547871538,-0.162191812,0.291120244,0.46541196,0.538127316,0.62450052,0.256358502,1.522846087,2,-21,2,15.93
20031224,0.675214794,1.311896804,0.578605211,-0.429874038,2.272121558,0.82869137,1.702412198,1.219117148,-0.350972283,-1.935482082,2,-2.5,3,16.49
20031231,1.409078477,0.989174089,2.592058233,0.707940558,1.289542392,0.84599643,-0.36536554,1.040901087,1.409892438,-0.893100889,-1,-9,1,17.68
20040107,1.111499261,1.047659747,-2.679826471,-0.262546761,1.521865578,0.680335616,0.04839215,0.115326874,2.33258253,0.854561969,0,13.5,5,16.73
20040114,1.266419675,3.88774781,-3.172133409,2.160091188,1.802452002,2.262364357,2.213076609,0.222686048,1.152638546,0.204542232,-7,-15,-8,18.04
20040121,-1.127550684,-1.0717086,0.357299323,-4.119254603,0.574629419,-1.712394576,-0.637978987,-0.125849028,-0.879467645,1.014025496,-8.8800000000000000E-14,4.5,7,15.21
20040128,-1.825426887,-1.018420122,1.59449417,4.132903833,-1.124065591,0.191230785,-0.511192266,-0.816383065,0.930960952,-2.197362929,-5,4,1,15.35
20040204,1.573043003,0.362861139,-3.73423374,2.088552178,0.152188964,1.005176372,0.967052273,-0.39024567,-1.752722571,0.416012897,-7,-1.5,-1,17.34
20040211,0.547783063,4.122782644,1.719435534,-1.85093853,2.561398227,1.083319429,-0.384517657,1.123109557,2.086784297,-0.702294432,-3,-7,-1,15.94
20040218,0.488565237,2.178709954,0.657287274,1.829957587,0.089286046,1.453927217,0.931153223,1.663296195,2.232462071,-0.860408024,-2,-6.5,0,15.4
20040225,0.265184579,-0.60298194,-1.439692636,-0.124825767,-0.327366021,-0.163150132,-0.071407482,-0.374331647,-2.142712722,4.532170768,2,3,6,15.9
20040303,0.375158741,1.013514045,1.91654056,0.714859435,0.744274951,0.542427478,1.66400414,1.828884593,-3.800653323,3.930241209,1,1,-4,14.86
20040310,5.2370329,2.121730398,2.604251341,2.8300276,5.349325078,3.686580514,0.854971942,0.868687703,0.703060533,-0.152186261,2,-15.5,-2,16.6
20040317,1.662146595,2.257805415,-0.665599415,-0.403628398,2.861579018,1.306864452,2.247173403,0.81199962,-1.800648851,5.587815032,-2,-8,-6,20.34
20040324,-2.00753591,-1.950182123,0.724813059,-1.168155718,-3.032281824,-2.007323986,-0.612943707,-1.294570191,1.150822282,-1.498996949,3,1.5,-1,20.67
20040331,0.673044302,2.432071031,3.55300913,-1.053991941,-0.710053416,0.214176089,-0.196450995,0.932512421,0.966574887,-1.535063231,-2,15.5,4,16.28
20040407,1.036132612,-2.30853797,2.563411422,1.541438706,0.425668261,0.086727005,-1.789688761,1.267612113,-0.013177835,-0.279501734,-3,23,0,15.32
20040414,-1.647089485,-1.268770667,-1.344013953,-0.826381001,0.425241737,-0.935404838,-0.219321748,-0.601972115,-2.11767919,3.813432576,-2,16.5,3,17.26
20040421,0.14588604,-0.030315662,-1.053858144,-5.031266073,0.367634833,-1.527519671,0.149973772,0.146247961,-1.614798641,-3.927374072,-2,2,-1,16.67
20040428,-0.812754767,-2.363314938,-1.350838425,-0.436114599,-0.084912672,-0.997372413,2.757196864,0.173235764,0.109379284,3.048355652,0,-11,2,15.07
20040505,-1.631358397,0.032010399,-1.08110732,-0.540769763,1.37690445,0.076720877,-1.209739906,-1.068311625,-0.041003212,2.810524794,0,7,0,16.55
20040512,-0.117219217,-0.064031048,0.313619348,-0.509449385,-5.354842297,-1.235571636,1.374769926,-0.846123529,-4.35884058,3.040428147,-1,17,-7,18.57
20040519,-2.387503621,0.636544313,-4.289527819,0.591283587,1.323340752,0.499824625,0.423429866,0.487900227,-0.572821271,0.217778999,1,-1.5,1,19.33
20040526,-0.0085997,3.54769735,-2.222791958,0.689316067,1.076264967,1.235510685,2.057641186,1.046536667,1.779279734,-0.626040131,1,-6,-2,15.96
20040602,3.032467005,0.670648532,2.394431921,3.123522391,0.321190095,1.745133509,1.385166788,1.508826498,-0.014109347,1.070230161,2,-10.5,1,16.3
20040609,-0.281718398,-0.63993986,2.573886302,-2.604721616,-2.647437326,-0.219499315,-0.903684158,0.016786598,-1.664689506,-2.684191781,2,6.5,0,15.01
20040616,-0.447661752,-0.336448044,-0.983970245,-1.051300913,0.269867192,-0.534395294,1.560267986,0.645902041,-0.416936841,0.245696308,2,-5.5,1,15.05
20040623,2.383223589,1.098345899,0.214861318,3.017383022,3.739755276,2.316741652,0.694655628,1.882062554,-0.592444475,0.984000787,-8.8800000000000000E-14,1,-2,14.31
20040630,-1.634986132,-1.159979759,-0.431682212,-0.394582,0.203136227,-0.770684182,-0.305906119,-0.38382751,-0.159547499,-2.892499511,0,1,2,15.47
20040707,0.319598293,-1.203843108,-0.760334241,2.620047933,-0.765335578,0.40125591,2.581931852,0.999533541,4.220875208,-1.387483793,2,-9,-3,16.25
20040714,-0.831307989,1.265476968,-1.731421052,-5.784051814,-2.168758861,-2.054936529,-0.820110901,-1.190272552,0.969402412,0.11443126,0,-2.5,-3,14.46
20040721,-1.172365938,-4.069869459,-0.172035125,-3.593476198,-2.218761361,-2.794586379,0.002020004,0.033173477,0.068884759,-0.84033412,1,-1.5,1,14.17
20040728,-0.344341984,-0.963349642,-2.07685494,-4.331334559,-1.354059819,-1.979293317,0.237147419,-0.709094332,-3.432430533,3.134166508,-1,12,2,16.55
20040804,1.604007422,1.981051976,1.673255895,0.23220672,2.439761685,1.374302498,1.93268087,1.367034907,0.128196015,-1.92392816,2,-14,-2,16.03
20040811,-0.84062201,-1.851544967,-2.276231659,-0.59505299,-1.583960922,-1.116071262,-1.010279167,-0.961503537,1.455547495,-1.150779283,1,-7,0,17.47
20040818,-1.074132356,-3.781726081,1.069629706,0.083726584,-1.610436431,-1.69916649,-0.242172739,-0.7497219,0.475858141,1.680780176,-1,-4,-2,17.02
20040825,0.83299122,2.835018915,1.333094427,0.422504733,1.440006362,1.341218202,-0.059583494,1.258735745,-1.377780827,-1.070426161,-1,2.5,0,15.33
20040901,4.267946324,2.723149586,5.398364597,1.877959576,3.669733433,2.854946265,2.809057539,1.998324582,-0.240946896,1.584550649,8.8800000000000000E-14,-11.5,0,15.29
20040908,-0.06197597,-1.485663427,0.788528294,1.150414329,-0.494977016,-0.094923776,-0.00198622,0.434112331,-2.093566571,-1.593804081,1,6.5,2,14.07
20040915,0.742279928,-2.389298517,2.343107552,-1.54673834,-0.379258447,-0.992696514,0.946178398,1.110103576,1.267115586,1.26619166,-1,-16,-4,13.56
20040922,-1.191462488,1.989627126,0.768524064,1.636318081,1.386267923,0.714819138,-0.705976334,0.628679167,0.840640414,3.294469793,-1,4.5,-1,13.66
20040929,2.02905841,-0.568949571,0.982681815,-0.878808138,2.114588321,0.479336995,-0.108534887,0.576556334,1.646417265,0.561841194,1,3,2,13.83
20041006,2.405770894,2.224776093,2.848148421,0.820590436,1.735104416,1.746575835,0.994783158,1.195102607,1.124153119,0.63434027,-5,8.5,-1,13.95
20041013,2.099111515,0.979919649,1.796708233,-0.066339388,0.986033006,0.905972681,1.080002983,0.717749792,0.523056939,-1.557185517,-1,-4.5,0,15.05
20041020,-0.467295789,2.25074842,5.089419206,1.909447203,0.199001964,0.958191607,-1.161214252,-0.670757367,-0.123634881,0.349776373,-2,-11,-1,15.13
20041027,1.265832647,0.508138281,-1.511857041,1.126064692,2.292101462,1.129796317,-0.745066822,1.110743506,2.4306988,-1.784997383,8.8800000000000000E-14,-0.5,1,16.39
20041103,5.602516938,1.506355611,3.746886715,2.559909986,4.561633511,3.380828383,2.880396911,2.439041905,0.067055592,-1.981591538,-4,6,2,16.18
20041110,-4.606468433,-1.00171164,0.155373359,-1.084685297,-3.685422748,-1.819434149,1.039830003,0.493015614,1.899001359,-2.018753844,-6,9,1,13.61
20041117,0.49747855,0.376818733,3.871919128,-0.313004485,2.969583204,1.538703514,-1.537549506,0.962705046,1.747338758,-2.578904468,6,-1.5,-1,13.21
20041124,-1.563581534,-0.031347385,1.23695429,-1.067259223,-3.716057883,-0.797201731,1.108793786,0.315956902,1.564736299,1.723125818,1,-13.5,-2,12.67
20041201,0.503661885,-2.123922513,2.668611696,0.186258273,-0.074329823,-0.429397672,0.943455332,0.48062728,-1.16481317,-2.55326361,-1,-10.5,-2,13.24
20041208,0.752523601,0.159998528,1.414899038,1.294741975,1.340827805,0.860883467,1.110897211,-0.035463581,-1.387200569,-2.154927314,8.8800000000000000E-14,-2.5,0,13.67
20041215,1.246688476,0.923908678,0.214444184,2.330376307,2.068881102,1.508201369,-0.325370818,1.184063356,-1.2083152,1.645822726,0,-3,2,12.73
20041222,2.160130487,0.631602557,4.170313778,-0.551626075,2.236156913,1.031581001,2.139617795,2.209046828,0.84211024,-0.02935024,-2,10.5,0,11.55
20041229,0.288844747,0.877594843,0.053772115,0.879280366,0.550907382,0.583575021,1.844762876,0.434295397,2.074763219,-1.515900869,1,6.5,2,12
20050105,-0.39258354,0.561040813,0.570351904,-0.167777362,-0.277105703,-0.143383077,1.382335128,-0.066668299,-1.865339059,-1.799958659,-3,12,0,13.98
20050112,1.306909155,1.264243928,4.7026223,0.978561637,0.498885535,0.891276508,1.047272975,0.765742855,-0.563825004,1.856485776,8.8800000000000000E-14,-19.5,-2,13.19
20050119,-2.098099888,-1.731711903,0.175274165,-0.339433248,-2.420867975,-1.717806105,-1.654210241,-0.438160832,-0.461285826,2.098524521,1,8,0,12.47
20050126,-0.199999457,1.547695975,-0.27629819,0.041478025,0.509572346,0.362853734,0.607042052,0.081728108,1.728696794,-0.695632646,0,-1.5,2,14.06
20050202,2.390964487,4.269315492,2.602967437,4.026207269,0.611887777,2.667062561,-0.974377204,2.182040224,0.543831458,-2.369414444,1,-6.5,4,12.03
20050209,1.150983653,5.105795019,-3.241057183,-0.328815421,2.365797255,1.940266256,2.003570245,0.757737407,-1.404444411,-0.008321594,-4,-12,9,11.6
20050216,2.359033859,1.6210665,-0.216007243,-0.262979368,-0.894121288,0.526796803,-2.08447784,-0.295497237,2.942147698,1.139532645,-3,-1.5,12,11.27
20050223,-0.377159499,0.393942839,-0.073136692,-1.555667008,-0.850077309,-0.823919558,-0.797466749,-0.689579205,0.810541418,3.864235028,-8.8800000000000000E-14,2.5,5,13.14
20050302,0.466021798,1.088160482,0.030909353,1.132214047,-0.331855104,0.692346945,-0.302722612,2.063068182,-1.243828702,2.495174943,1,8,2,12.04
20050309,1.851197923,0.774816127,3.337019519,-0.982011236,1.542873103,0.670788548,-0.381389288,1.340567445,1.784744544,1.446930268,1,1,0,12.4
20050316,0.135949406,-1.219706817,-0.270374249,1.199766591,1.979367835,0.570295124,0.244891363,0.100474392,-0.882062171,2.13567737,1,1.5,8,13.15
20050323,-4.082900444,-2.056692214,-3.830840565,-2.326509795,-3.581675211,-2.942572635,-1.801717994,-1.667368563,-1.260922266,-1.910246774,6,5,3,14.27
20050330,-0.772234735,-0.542415318,-1.06236324,-0.795793477,0.716773064,-0.540419124,-0.153747693,-1.589346415,-0.888322546,1.82749316,3,-11,6,14.49
20050406,0.815560879,1.053454277,1.252147119,0.879828259,-0.594878974,0.424849222,-0.549549919,0.604555322,-1.026849862,1.134570523,0,2,-17,13.68
20050413,1.851386338,2.212646848,-2.46812157,1.182276896,1.237243751,1.381819676,-0.056082085,0.4201022,1.594227271,-6.029052284,-2,-6,0,11.3
20050420,-1.905638618,-1.563564909,-2.707187978,-0.09567301,-3.19062403,-1.579770539,-0.431378996,-2.750932645,-0.554446653,2.688121029,4,-13,-3,14.96
20050427,2.187283812,2.391099041,-0.519629444,-0.062448633,2.110989223,1.497200828,1.985830181,-0.089866823,0.28405442,-2.090756147,-2,7,-1,14.91
20050504,1.588427501,-0.551192149,1.224186956,1.173880962,0.348385284,0.64496303,-4.050984099,-1.790063445,0.244672068,-2.395039979,5,-9,-2,14.53
20050511,0.74042049,0.715880363,1.620652122,4.094001669,1.346681829,1.603368283,2.746789747,1.476076456,-0.231779656,0.910588165,5,5,0,14.91
20050518,0.689948646,-1.381027181,9.622558704,2.37583519,0.506295799,0.92430801,-0.86625629,-0.333503836,-2.572447132,-0.574505236,10,-3,-3,14.57
20050525,0.183889295,3.067368288,-0.272446709,1.693394392,2.339459605,1.948378926,1.295002457,2.622735719,0.606621931,1.368344696,-1,-8.5,1,12.69
20050601,0.457972566,1.896420156,1.137209614,0.510547996,-1.796856049,0.888123056,1.097791578,1.494930363,-0.593395293,4.083065188,-3,-8,0,13.29
20050608,0.909494965,1.288344015,6.559865378,-0.782376534,1.371142503,1.246285352,2.527023406,1.912824424,1.548587377,-3.202517777,-1,-4.5,-1,12.39
20050615,-0.088938541,-0.865369377,5.037278815,-1.820254591,0.243904703,-0.578737137,0.889050454,0.680115865,-0.535354155,2.649273721,3,16,2,11.79
20050622,-0.407852243,0.157966573,1.106796521,-0.611157848,-0.878415265,-0.45073046,-0.092079627,0.745074287,1.867758576,0.32654746,1,-1,-2,11.08
20050629,-0.868036324,-1.218012239,3.181606283,0.169444027,1.060613482,-0.277395899,-0.0811449,-0.116043601,-1.985659945,-0.405106617,2,-11,-1,11.58
20050706,-0.599214412,0.743361941,1.439879834,-0.976392777,-0.520778595,-0.405053441,2.450567382,0.282577379,-2.562370525,6.160198121,-3,3.5,0,11.68
20050713,-1.63259325,1.338659643,-0.607245063,1.120578085,-0.985510605,0.052622772,-1.223581086,0.123170745,1.52144934,-0.741657831,2,10,1,10.95
20050720,-0.566394105,0.287098708,4.41565298,2.166594191,1.016818268,0.676226418,-2.281985512,0.488090876,-0.371550321,-3.159409223,-3,0.5,-2,10.45
20050727,2.066436159,1.880756984,0.77403961,1.401279214,1.00755147,1.718227324,1.587233913,1.971139643,0.39803688,0.30303656,-2,-6,0,10.99
20050803,-0.839454785,-1.362482211,-2.431930052,-3.002217523,-0.876752374,-1.628688496,2.679551506,-0.403972247,1.079952548,0.878458676,-2,12.5,1,11.75
20050810,2.183303213,0,-0.321268892,0.718998072,0.346989936,0.574612547,0.991194822,1.432982555,-0.104849289,2.523422702,2,4.5,-2,12.4
20050817,2.9900329,0.213675295,2.571064995,2.370116074,2.90831626,1.973518047,-0.426972268,1.181546485,0.288071431,-0.805036412,0,-14.5,-2,13.52
20050824,-2.623582642,-2.260626923,-1.780041544,-1.682512681,-1.814213442,-2.08230839,-0.003324282,-0.389619861,-1.66121157,3.094945107,0,-4,0,13.34
20050831,1.729633327,1.753890419,1.356612223,0.775171782,-0.060684582,1.156401882,0.244961955,0.210831709,-0.680320105,3.694515427,0,-7,0,13.65
20050907,2.189503049,0.904674854,3.748573957,-0.249308709,3.622220793,1.349184577,1.505786038,1.287501519,2.706971915,-3.449509413,5,7,1,12.93
20050914,1.231156452,0.211637169,0.489705628,2.006123808,0.818296851,1.123658366,0.65061362,0.669175113,0.299187215,-0.691502978,-2,0,1,12.39
20050921,2.076713465,0.737588249,4.257789305,2.614643917,1.771011988,1.555345466,-1.49834352,0.792112274,-0.077962582,3.343455294,-2,8,-1,12.64
20050928,3.163873503,1.122675938,11.17437873,2.789656237,1.130185464,1.841559369,0.252488668,1.909850634,-1.545747308,4.763371836,2,14,2,12.76
20051005,-2.566909003,-0.546675278,-6.018902122,-2.137387115,-1.342844075,-1.651207563,-2.402080493,-1.824562847,0.342646619,-0.714389256,4,0.5,-1,13.2
20051012,-0.382824331,-2.29665244,-4.619651909,-1.78033962,-0.827549706,-1.504004728,-0.125131638,-1.650356029,-1.137879438,0.252124573,-2,-0.5,0,15.63
20051019,-0.514927173,0.080309941,-8.098400601,-0.618395137,-1.521412328,-0.694270579,-0.87837572,-2.032005666,-0.520313361,-1.22577447,4,3.5,-0.5,15.33
20051026,1.159560204,2.580641627,2.980820674,2.513064648,0.822125473,1.961622082,0.465707884,1.507224021,1.157004728,-1.08751949,1,7,1.5,14.53
20051102,-0.165838518,2.237015027,0.200461352,0.797728054,0.135906117,0.673575812,0.494575657,0.293098266,-1.706935696,-2.435719581,1,-3,0,14.85
20051109,-1.373817839,3.005940525,3.023979015,0.851826596,5.360268092,2.396608435,1.592726026,1.710935984,-1.231492659,1.629218548,-2,6.5,-0.5,13.08
20051116,3.711456322,3.514607129,3.639730912,1.056607416,5.750216539,3.282970479,1.210624306,2.083018145,-0.505086051,1.34438192,1,-6.5,-1,12.23
20051123,-0.330790404,-1.150032532,-1.207277861,-2.626513309,-3.201147378,-0.618112515,0.14823036,0.231034456,0.8856247,-2.851915647,3,-8,-1,10.6
20051130,0.549822859,0.720402044,-1.795262873,-0.332721922,1.432101274,0.475205041,0.025459623,0.441366503,0.2303368,0.91463095,-1,2.5,0.5,11.89
20051207,-1.852975533,-1.445355362,0.765717496,-1.077938932,-1.666002386,-1.489016409,-0.388443274,-0.200329272,1.384337678,2.793492481,-3,5,0.5,11.52
20051214,-1.282309522,-0.097419738,-1.890192554,-0.775743769,1.215103185,-0.305082209,2.798714916,-0.12124168,0.651901464,1.32974094,0,-4,2,11.11
20051221,4.363693015,2.968194295,1.247126496,1.814497523,1.81914052,2.720461746,1.012935041,2.153436309,-2.619885182,2.059448861,-2,-10.5,-1,11.19
20051228,0.377179121,0.962545603,0.09027858,0.561787674,1.441405766,0.810401201,0.87852835,1.040793091,-1.012459052,-1.909440748,2,-10.5,1,11.57
20060104,-0.616478117,0.093016304,-0.902138431,0.159943617,-0.526319154,-0.297353726,1.084288282,1.350776015,2.109065181,-1.343610391,-1,-0.5,-0.5,11.14
20060111,1.696252496,2.352354217,0.342677328,0.496869961,1.732191345,1.474888623,-0.751587028,0.370850992,1.031420302,-3.37909003,1,2.5,0,10.86
20060118,-0.859161153,-0.479336341,4.285604922,-1.134597283,-1.828079708,-1.117049089,-2.290034397,-1.064948649,-0.347083515,0.46417213,0,-9,-1.5,11.91
20060125,1.400347197,0.296911954,-2.650527619,3.660098449,0.827180503,1.54141041,0.306925181,1.543787698,0.493564665,1.189169825,-2,13,0.5,13.31
20060201,2.781196966,1.608678072,-7.539447493,3.419756746,2.746328064,2.405494151,2.271404204,1.943043281,0.821631974,0.450272131,-2,11.5,-0.5,12.95
20060208,-1.556231982,-1.974528253,-1.235338089,1.385753053,-0.940519064,-0.905672027,-0.417840145,-2.452610749,-2.620821216,-0.473776804,2,-6,-1,13.59
20060215,-0.197608768,0.798803505,-1.13963342,1.142603373,-0.390499839,0.410002603,0.552778181,0.076592045,0.351636824,-4.622569552,-1,-2,0,12.25
20060222,3.505607856,1.771824723,2.365803155,1.046287766,0.683810607,1.567017524,-0.057960841,1.467606044,-0.270380048,3.039027689,-2,-3.5,-1,12.41
20060301,-0.781512328,-0.251738624,-2.670603801,0.702463621,-0.691187154,-0.350698082,1.464110262,-0.460091421,0.580416018,-1.578280261,-2,2.5,0,12.34
20060308,1.880680153,-0.022462936,-4.682200104,2.479619663,-0.391898701,0.980732028,1.708531598,0.677070465,-1.191457366,-0.707814112,0,11.5,0,12.66
20060315,0.929909505,1.046635953,5.671561112,-0.978843353,3.613003282,0.864706288,-0.94330185,1.546328602,0.665175873,1.496369596,-1,-2.5,0.5,10.74
20060322,0.158093214,0.879822457,-1.097714439,0.472181813,0.538927911,0.397317798,-0.292339857,1.371814537,-2.966028216,1.379928168,0,1.5,-1.5,11.62
20060329,0.502204736,1.889445674,4.982511788,3.368963401,-1.597951602,1.309386674,0.949956305,1.656794632,-2.169710361,5.527752469,1,3,1,11.58
20060405,2.421968745,0.220205594,4.822944793,-0.445796944,3.081483881,1.145285208,0.398442814,2.285323952,2.739512473,-2.211803451,-2,5,1.5,11.14
20060412,1.045113636,0.351203996,0.619135475,-2.066482879,0.202489842,-0.489862686,-1.728449105,-0.443461,1.622028689,1.58797812,-2,5,5.5,13
20060419,1.400422053,1.822826891,1.284904608,1.678567876,1.625050259,1.601758808,-0.553796946,1.942164581,1.313936953,3.126437837,-1,3.5,0.5,11.4
20060426,1.992328126,0.814209276,2.195080291,0.8855687,0.762255198,1.050584605,1.197464376,0.816722094,0.416303562,-1.562742907,-2,4.5,6,11.75
20060503,0.96978447,-0.706943631,-0.668068386,-1.036538297,0.436776249,-0.44377029,-0.791088289,-1.011241344,2.801451703,-2.500055806,-7,-6.5,14,11.99
20060510,1.032266171,-0.62469167,1.321516291,-1.102058971,-1.001248787,-0.353316625,2.137385945,1.495369177,0.597637221,3.20987575,2,4,0,11.99
20060517,-5.151407453,-1.436883108,-2.405083949,0.628247467,-3.075180694,-1.638912727,-0.65202562,-2.444133223,-0.363353631,-0.827433527,3,-5.5,0.5,13.35
20060524,-1.220756728,-3.095632045,-7.485585708,-3.740300695,-3.43469749,-2.934035532,-3.320008674,-3.447583796,-2.341288057,-0.587554126,2,-7.5,-1,18.26
20060531,-0.670478411,-2.357382417,-0.186867547,-1.381577642,-0.822534312,-1.380355996,0.605484716,-0.703488823,1.610595871,0.461022931,1,2,1.5,18.66
20060607,-0.675555993,-0.255474822,2.548286478,-0.595767466,-2.737641984,0.136697751,4.466977525,0.804450635,-2.990852289,0.853282929,1,-8.5,1,17.34
20060614,-2.617476764,-1.803611935,-3.978941197,-2.670583706,-1.716973128,-2.268328403,-0.7974269,-3.48324013,-0.378532289,-5.023305958,1,-7,4.5,23.81
20060621,-0.50142497,-0.497651728,4.412239283,0.388574064,0.776471226,0.07825307,0.366964365,1.394554569,0.162403609,2.101865903,4,11.5,4,16.69
20060628,2.149934948,2.810932345,3.422959621,1.233007993,1.889395381,1.849867607,2.148018189,0.837646784,-1.033038954,0.889839766,5,2.5,4.5,16.4
20060705,3.308699061,3.941040793,1.024816029,3.856683092,3.029774208,3.523223844,-0.537953524,2.990452571,1.975172437,2.186201537,-3,2,-7,13.05
20060712,-1.15716097,-0.289293616,-0.757436191,0.340328625,-4.10573775,-1.105731595,2.055425159,0.624176075,1.052711434,0.604813481,-8.8800000000000000E-14,-2,5,13.14
20060719,-6.960023363,-4.207648092,-8.079721425,-5.448837359,-3.673442445,-5.08296384,-2.737414063,-4.552474815,-1.240429376,-2.169851211,2,1,6,17.74
20060726,2.65029526,2.749724199,-3.168578842,3.37348143,3.545384,2.773095566,0.463411202,0.724485343,1.439065474,-1.895122161,-3,-6,8,14.85
20060802,1.109948,1.968625171,0.770789171,1.957328706,-0.314811195,1.171531127,3.232123394,-0.084247129,1.483843127,3.392569869,-1,-10,4,15.05
20060809,2.291908282,2.559875396,-0.998302643,1.314891357,3.090233077,2.128804818,1.379913903,0.735497465,-1.232802498,-0.331494472,0,-6,-1,15.23
20060816,2.988512258,-0.128483966,-0.7436096,1.46318219,1.274041002,1.344267432,2.232969913,0.181104485,0.827917207,-4.227351962,2,8.5,3,13.42
20060823,-0.851919412,1.479895413,3.982642999,-0.570560996,-0.566064935,0.094474807,1.064731861,2.590481252,-0.144063937,0.718205038,0,-16,-1.5,12.19
20060830,1.240145207,-0.417512828,3.213537979,-0.573172696,1.656636847,0.171599508,-1.519504799,-0.129975605,-0.091785229,-1.794830972,2,-4,-1,12.28
20060906,0.599440229,0.877259762,0.666470298,0.309318995,0.21807351,0.487470279,0.874135368,1.268543579,0.79702519,0.875659041,-1,-2.5,2.5,12.63
20060913,0.559798638,0.630804144,-2.273095079,0.639143423,0.690143133,0.47464689,0.059434447,-1.875870155,-2.330432632,-3.58006607,-1,-5,-0.5,11.92
20060920,-2.222320769,-1.178334382,3.063399192,0.744101003,-3.933066233,-1.331588066,1.612541896,-0.286600574,0.239489204,-3.202474701,0,-1.5,1.5,11.98
20060927,0.683935287,-0.903809781,5.453546231,-0.706314876,0.848054898,-0.117863996,0.122044948,2.019866089,-0.239489204,1.998968452,2,-8.5,-2.5,11.53
20061004,1.085990349,1.756283454,0.161225903,2.102096968,1.279114098,1.582079524,3.447886213,0.97807035,-0.936837687,-0.200380327,1,1.5,-1,12.24
20061011,2.817334226,2.535471384,1.440811206,1.716348829,0.96064127,2.100346867,2.400050064,2.700135663,-0.013447186,2.944069906,0,8,3.5,11.52
