date,wfc,wfcw,wfcd,wfcdiv,jpm,jpmw,jpmd,jpmdiv,boa,boaw,boad,boadiv,cit,citw,citd,citdiv,usb,usbw,usbd,usbdiv,pnc,pncw,pncd,pncdiv,bny,bnyw,bnyd,bnydiv,bbt,bbtw,bbtd,bbtdiv,ssc,sscw,sscd,sscdiv,sun,sunw,sund,sundiv,ntc,ntcw,ntcd,ntcdiv,mtb,mtbw,mtbd,mtbdiv,rfc,rfcw,rfcd,rfcdiv,key,keyw,keyd,keydiv,hun,hunw,hund,hundiv,com,comw,comd,comdiv,zio,ziow,ziod,ziodiv,puf,pufw,pufd,pufdiv,syn,synw,synd,syndiv,mkt
20000103,-3.299541062,64254791.88,196242,0,-6.223504285,60208721,383416,0,-3.549143556,82691725,588219,0,-5.182501467,178276786.9,669176,0,-6.786886057,16799106,66479.197,0,-5.336491239,12424218.75,69474,0,-7.796154147,27246726,69614,0,-5.877171451,8543137.313,40281.837,0,-4.639792785,11158395.75,58244,0,-6.181795856,20697735.94,87763.106,0,-4.893712497,11217890.94,26653.5,0,-1.873236024,3198833.75,20612.069,0,-6.68633548,5195121.5,39649.283,0,-6.416205868,9281599.5,77006,0,-6.209776886,5059947.938,26854.597,0,-3.681441062,7037640,35428.688,0,-6.432734344,4745416.5,18621.062,0,-1.190457915,1274356.125,9956.4,0,-4.831877529,5298826.125,11320.332,0,-0.683228701
20000104,-5.247082952,60970201.88,196242,0,-2.377336023,58456069.88,383416,338158.57,-6.118946881,77783571,588219,0,-4.348491194,170690540.6,669176,0,-3.428921301,16232844,66479.197,0,-3.160522474,12037687.5,69474,0,-2.913637148,26464303.13,69614,0,-2.948648486,8294910.563,40281.837,0,-5.715888443,10538484.88,58244,0,-3.740596081,19937819.06,87763.106,0,-6.72247926,10488554.38,26653.5,0,-3.265646505,3096058,20612.069,0,-2.969146104,5043136.563,39649.283,0,-1.212116541,9169773,77006,0,-3.112025067,4904907.75,26854.597,0,-4.255996224,6744405,35428.688,0,-4.963467066,4515627.188,18621.062,0,-0.299849098,1270540.688,9956.4,0,-4.730651532,5053995.875,11320.332,0,-4.046372537
20000105,-0.845363147,60456984.69,196242,0,-0.619213174,58095229.94,383416,0,1.09142226,78637163,588219,0,0.369715708,171322727.8,669176,0,-0.291123353,16185655.5,66479.197,0,0.457651178,12092906.25,69474,0,-2.286850229,25865979.75,69614,0,1.239190225,8398338.375,40281.837,0,1.786644037,10728457.56,58244,0,-1.109431495,19717843.13,87763.106,0,2.226723471,10724720.5,26653.5,0,0.443714131,3109827,20612.069,0,-0.549406477,5015502.938,39649.283,0,-1.846238582,9002033.25,77006,0,-2.62023016,4778056.688,26854.597,0,-0.290321024,6724856,35428.688,0,-0.11837003,4510283.25,18621.062,0,0.598803587,1278171.563,9956.4,0,1.032748744,5106459.5,11320.332,0,-0.092943179
20000106,4.319645326,63125714.06,196242,0,1.409716638,58920006.94,383416,0,6.944490264,84292210,588219,0,6.31541258,182491368.1,669176,0,3.156649422,16704729,66479.197,0,4.610465666,12663500,69474,0,2.460577955,26510328,69614,0,4.573598109,8791364.063,40281.837,0,4.10824406,11178392.88,58244,0,1.309883446,19977814.69,87763.106,0,2.051315912,10946994.5,26653.5,0,1.163307266,3146216.5,20612.069,0,0.275121194,5029319.75,39649.283,0,3.658936959,9337512.75,77006,0,3.478589386,4947191.438,26854.597,0,2.865548175,6920346,35428.688,0,1.41178722,4574410.5,18621.062,0,-0.8995337,1266725.25,9956.4,0,3.36736257,5281338.25,11320.332,0,-0.741038924
20000107,1.772792757,64254791.88,196242,0,1.820625573,60002526.75,383416,0,-1.402184824,83118521,588219,0,-0.231166985,182069910,669176,0,2.234742576,17082237,66479.197,0,0.145194542,12681906.25,69474,0,5.077200854,27891074.25,69614,0,0.703420189,8853420.75,40281.837,0,3.515283516,11578335.38,58244,0,-0.200400668,19937819.06,87763.106,0,1.261015671,11085915.75,26653.5,0,1.766112022,3202276,20612.069,0,1.092905966,5084587,39649.283,0,2.658934923,9589122.375,77006,0,0.851068119,4989475.125,26854.597,0,-0.141299781,6910571.5,35428.688,0,0.233327579,4585098.375,18621.062,0,-0.604221749,1259094.375,9956.4,0,1.642044357,5368777.625,11320.332,0,3.200047912
20000110,-3.247050714,62201923.13,196242,0,-1.733132348,58971555.5,383416,0,-3.527490809,80237648,588219,0,-0.115766984,181859180.9,669176,0,-2.801271805,16610352,66479.197,0,-3.545413562,12240156.25,69474,0,-4.557703181,26648402.63,69614,0,-2.603704093,8625879.563,40281.837,0,-0.606334498,11508345.44,58244,0,-4.618530975,19037917.5,87763.106,0,-2.538242546,10808073.25,26653.5,0,0.061381158,3204243,20612.069,0,-4.445148984,4863518,39649.283,0,-3.259550837,9281599.5,77006,0,-4.329692965,4778056.688,26854.597,0,-3.307292956,6685758,35428.688,0,-1.823016426,4502267.344,18621.062,0,-1.834932385,1236201.75,9956.4,0,-4.667555154,5123947.375,11320.332,0,1.843404415
20000111,-1.663967471,61175488.75,196242,0,-2.388396463,57579744.31,383416,0,-2.150661826,78530464,588219,0,-1.517861454,179119703.1,669176,0,0.566591833,16704729,66479.197,0,-1.058179018,12111312.5,69474,0,-2.447713581,26004054.38,69614,0,-2.673316811,8398338.375,40281.837,0,1.978596049,11738312.38,58244,0,-0.632294777,18917930.63,87763.106,0,-1.815887899,10613583.5,26653.5,0,-2.99088435,3109827,20612.069,0,1.690136388,4946418.875,39649.283,0,0,9281599.5,77006,0,0.588266316,4806245.813,26854.597,0,-2.66684633,6509817,35428.688,0,-5.426507418,4264462.125,18621.062,0,2.439110373,1266725.25,9956.4,0,1.69210285,5211386.75,11320.332,0,-1.708105414
20000112,2.812379252,62920427.19,196242,0,0.624744402,57940584.25,383416,0,1.081134621,79384056,588219,0,3.468544435,185441575,669176,0,0.843928881,16846294.5,66479.197,0,3.171085385,12369000,69474,132525,3.136106069,26832502.13,69614,0,3.199466806,8605194,40281.837,66193.8,1.605443512,11928285.06,58244,0,1.677156768,19237895.63,87763.106,0,4.479361718,11099807.88,26653.5,0,1.163307266,3146216.5,20612.069,0,1.662110102,5029319.75,39649.283,0,1.197600057,9393426,77006,0,0,4806245.813,26854.597,0,1.78575997,6627111,35428.688,0,0.873374953,4301869.688,18621.062,0,-0.30165452,1262909.813,9956.4,0,0.33503812,5228874.625,11320.332,0,-0.694002637
20000113,5.398142812,66410304.06,196242,0,1.501175762,58816909.81,383416,0,2.259187099,81197939,588219,0,1.017505808,187338136.6,669176,0,2.762586736,17318179.5,66479.197,0,8.688753599,13491781.25,69474,0,2.540357931,27522875.25,69614,0,7.856253584,9308503.125,40281.837,0,2.401726264,12218243.38,58244,0,2.261142403,19677847.5,87763.106,0,9.314602152,12183393.63,26653.5,0,2.561511378,3227847,20612.069,0,3.774077243,5222755.125,39649.283,0,2.643353533,9645035.625,77006,0,1.166173685,4862624.063,26854.597,0,1.027107149,6695532.5,35428.688,0,8.338204894,4675945.313,18621.062,0,1.201255943,1278171.563,9956.4,0,0.998300359,5281338.25,11320.332,0,1.613807789
20000114,3.044384737,68463172.81,196242,0,3.530246993,60930400.88,383416,0,5.745064891,85999394,588219,0,4.293496063,195556570,669176,0,0.543520249,17412556.5,66479.197,0,2.025742582,13767875,69474,0,4.575986316,28811571.75,69614,0,3.708188904,10140408.81,40281.837,0,3.458305273,12648181.56,58244,0,2.409731348,20157795,87763.106,0,0.113935069,12197285.75,26653.5,0,2.408267052,3306527,20612.069,0,2.094315312,5333289.625,39649.283,0,2.008690061,9840732,77006,0,1.724150729,4947191.438,26854.597,0,2.877888654,6891022.5,35428.688,0,1.699771682,4756104.375,18621.062,0,2.360030893,1308695.063,9956.4,0,0.988498218,5333801.875,11320.332,0,1.107642924
20000118,-6.9849667,63844218.13,196242,0,-3.969450538,58559167,383416,0,-4.829358748,81944832,588219,0,0.858405138,197242402.5,669176,0,-4.149930718,16704729,66479.197,0,-1.753280529,13528593.75,69474,0,-4.57591623,27522875.25,69614,0,-4.601043121,9684416.125,40281.837,0,-3.294786864,12238240.5,58244,0,-2.004047558,19757838.75,87763.106,0,1.245017394,12350099.13,26653.5,0,-0.059517708,3304560,20612.069,0,-0.259436245,5319472.813,39649.283,0,-4.058556414,9449339.25,77006,0,-3.478608069,4778056.688,26854.597,0,-2.295649551,6734630.5,35428.688,0,-5.188504839,4515627.188,18621.062,0,-2.360030937,1278171.563,9956.4,0,-0.988469301,5281338.25,11320.332,0,-0.086437346
20000119,-5.621274348,60354341.25,196242,0,4.307289933,61136595.13,383416,0,-1.972425037,80344347,588219,0,2.114290519,201456983.8,669176,0,-1.422469294,16468786.5,66479.197,0,-1.369839608,13344531.25,69474,0,-0.241090389,27338775.75,69614,117823.68,-1.354431147,9554132.5,40281.837,0,-0.163533643,12218243.38,58244,0,-2.562965147,19257893.44,87763.106,0,2.882649534,12711294.38,26653.5,0,-1.923175028,3241616,20612.069,0,1.033639493,5374740.063,39649.283,0,-2.395361072,9225686.25,77006,0,0.294565729,4792151.25,26854.597,0,0.289879443,6754179.5,35428.688,0,1.059467767,4563722.625,18621.062,0,0,1278171.563,9956.4,0,-0.331649349,5263850.375,11320.332,0,0.461732374
20000120,-1.025641769,59738480.63,196242,0,-1.529334939,60208721,383416,0,-2.147698826,78637163,588219,0,-3.621284134,194292195.6,669176,0,-2.026087227,16138467,66479.197,0,-2.939379586,12958000,69474,0,-1.015236126,27062626.5,69614,0,-3.704164904,9206709.5,40281.837,0,-0.574446791,12148253.44,58244,0,-2.737016905,18737950.31,87763.106,0,-5.850979714,11988903.88,26653.5,0,-0.791927484,3216045,20612.069,0,-5.278282424,5098403.813,39649.283,0,-0.607944242,9169773,77006,0,-1.780456475,4707583.875,26854.597,0,-4.438562839,6460944.5,35428.688,0,-1.772007731,4483563.563,18621.062,0,-2.111741125,1251463.5,9956.4,0,-4.068346245,5053995.875,11320.332,0,-0.280493014
20000121,0.68494886,60149054.38,196242,0,-0.085636658,60157172.44,383416,0,-0.81743189,77996969,588219,0,-2.082228697,190288343.4,669176,0,-2.36699357,15760959,66479.197,0,-0.28450433,12921187.5,69474,0,-1.025641769,26786477.25,69614,0,0.938977773,9293565.25,40281.837,0,1.308304255,12308230.44,58244,0,-0.213628022,18697954.69,87763.106,0,2.064247061,12238962.13,26653.5,0,0.746407436,3240140.75,20612.069,0,0,5098403.813,39649.283,0,4.179719885,9561165.75,77006,0,-1.812731142,4623016.5,26854.597,0,-1.217683768,6382748.5,35428.688,0,0.830838955,4520971.125,18621.062,0,-2.157201173,1224755.438,9956.4,0,0.689616669,5088971.625,11320.332,0,0.265148171
20000124,-2.069058141,58917333.13,196242,0,0.085663299,60208721,383416,0,-2.49322413,76076387,588219,0,-2.239694964,186073762.2,669176,0,-1.204829003,15572205,66479.197,0,-1.002205343,12792343.75,69474,0,-0.34419166,26694427.5,69614,0,-2.843754109,9032998,40281.837,0,-2.30086812,12028270.69,58244,0,-4.484047447,17878044.38,87763.106,0,-2.995624121,11877766.88,26653.5,0,-1.668136351,3186540,20612.069,0,-1.501719576,5022411.344,39649.283,0,-4.485093314,9141816.375,77006,0,-1.691017447,4545496.406,26854.597,0,-0.923047002,6324101.5,35428.688,0,-1.668644763,4446156,18621.062,0,-3.486891597,1182785.625,9956.4,0,-4.211136707,4879117.125,11320.332,0,-2.56378592
20000125,4.762758387,61791349.38,196242,0,2.201586256,61548983.63,383416,0,1.25439941,77036678,588219,0,1.238103766,188391781.9,669176,0,0.904992561,15713770.5,66479.197,0,1.428547498,12976406.25,69474,0,0.172251562,26740452.38,69614,0,0,9032998,40281.837,0,3.592200918,12468207.44,58244,0,1.663978765,18178011.56,87763.106,0,2.426422816,12169501.5,26653.5,0,0,3186540,20612.069,0,0.685445446,5056953.375,39649.283,0,-1.540911293,9002033.25,77006,0,1.6910213,4623016.5,26854.597,0,-0.154719629,6314327,35428.688,0,3.193655567,4590442.313,18621.062,0,-1.298696677,1167523.875,9956.4,0,3.174863581,5036508,11320.332,0,0.55286886
20000126,1.647454635,62817783.75,196242,0,4.663450908,64487251.69,383416,0,4.336691347,80451046,588219,0,3.947837226,195978028.1,669176,0,3.540189227,16280032.5,66479.197,0,2.521150233,13307718.75,69474,0,8.255554784,29041696.13,69614,0,6.062462182,9597560.375,40281.837,0,3.622488398,12928141.31,58244,0,2.498817866,18637961.25,87763.106,0,4.02740044,12669618,26653.5,0,3.517600588,3300626,20612.069,0,3.226097333,5222755.125,39649.283,0,6.899327149,9645035.625,77006,0,1.212124005,4679394.75,26854.597,0,4.391353079,6597787.5,35428.688,0,-0.2330714,4579754.438,18621.062,0,4.473624384,1220940,9956.4,0,3.077165867,5193898.875,11320.332,0,-0.45352688
20000127,1.94182397,64049505,196242,0,3.147347294,66549194.19,383416,0,2.0997991,82158230,588219,0,1.494181305,198928235,669176,0,2.575253848,16704729,66479.197,0,3.265594289,13749468.75,69474,0,-0.95544992,28765546.88,69614,0,1.348368516,9727844,40281.837,0,2.369211226,13238096.75,58244,0,1.067284206,18837939.38,87763.106,0,-2.44187251,12363991.25,26653.5,0,0.119129013,3304560,20612.069,0,0.26425055,5236571.938,39649.283,0,-2.346107125,9421382.625,77006,0,-0.907707225,4637111.063,26854.597,0,1.616464531,6705307,35428.688,0,8.028329411,4937798.25,18621.062,24795.87,-1.892800989,1198047.375,9956.4,0,0.67114279,5228874.625,11320.332,0,-0.353223099
20000128,-0.643063227,63638931.25,196242,0,-5.084497385,63250086.19,383416,0,-5.061036974,78103668,588219,0,-4.995629383,189234698.1,669176,0,-5.218527103,15855336,66479.197,0,-1.755621238,13510187.5,69474,0,-3.41774518,27799024.5,69614,0,-1.348349513,9597560.375,40281.837,0,-4.954534925,12598188.75,58244,0,-2.908077651,18297998.44,87763.106,0,-2.964819624,12002796,26653.5,0,-3.267092989,3198342,20612.069,0,-4.038250778,5029319.75,39649.283,0,-2.706908416,9169773,77006,0,-4.348491194,4439787.188,26854.597,0,-0.878447073,7529045,35428.688,0,-2.854248886,4798855.875,18621.062,0,2.042694218,1205678.25,9956.4,17093.16,-2.368939099,5106459.5,11320.332,0,-2.84478296
20000131,3.174863581,65691800,196242,0,5.084519401,66549194.19,383416,0,5.708235539,82691725,588219,0,1.54697244,192184905,669176,0,5.500699008,16751917.5,66479.197,0,4.528115766,14136000,69474,0,7.339822034,29916168.75,69614,0,1.793814513,9771271.875,40281.837,0,1.808939585,12828155.69,58244,0,4.069078591,19057915.31,87763.106,0,11.15914629,13419792.75,26653.5,0,1.100917602,3233748,20612.069,0,6.385141013,5360923.25,39649.283,0,2.409731348,9393426,77006,0,9.097169125,4862624.063,26854.597,0,3.893798088,6910571.5,35428.688,0,5.207239081,5055364.875,18621.062,0,4.637582342,1262909.813,9956.4,0,4.02740044,5316314,11320.332,0,1.463439299
20000201,1.087762356,66410304.06,196242,0,3.72524312,69075073.75,383416,0,0,82691725,588219,0,2.169299629,196399486.3,669176,0,0.281303969,16799106,66479.197,0,0.519448527,14209625,69474,0,0.613514147,30100268.25,69614,0,1.32448978,9901555.5,40281.837,0,2.387471723,13138111.13,58244,0,-0.843043648,18897932.81,87763.106,0,0.413244966,13475361.25,26653.5,0,-2.338531747,3159002,20612.069,0,0,5360923.25,39649.283,0,-1.197643201,9281599.5,77006,0,-1.459904942,4792151.25,26854.597,0,-0.283300918,6891022.5,35428.688,0,1.051551764,5108804.25,18621.062,0,-1.522125781,1243832.625,9956.4,0,0,5316314,11320.332,0,1.223583591
20000202,-3.057055389,64049505,196242,361304.9,-1.655426893,67941005.38,383416,0,-1.42956983,81518036,588219,0,-2.059666246,192395634.1,669176,0,-1.129960071,16610352,66479.197,0,-3.291893116,13749468.75,69474,0,-2.476924053,29363870.25,69614,0,-1.10255587,9792985.813,40281.837,0,0.152084293,13158108.25,58244,0,-2.247262858,18477978.75,87763.106,0,-2.876065085,13093327.81,26653.5,0,0.620769235,3178672,20612.069,0,-1.558481479,5278022.375,39649.283,0,-1.212116541,9169773,77006,0,-0.58993671,4763962.125,26854.597,0,-0.569015829,6851924.5,35428.688,0,-1.900750349,5012613.375,18621.062,0,-2.799523525,1209493.688,9956.4,0,-1.993437597,5211386.75,11320.332,0,0.30872296
20000203,-0.321014701,63844218.13,196242,0,0.981467809,68611136.69,383416,0,-2.787183597,79277357,588219,0,-1.039382918,189866885.3,669176,539466.4,-0.28450433,16563163.5,66479.197,0,-2.576406139,13399750,69474,0,-0.786787068,29133745.88,69614,0,1.102500071,9901555.5,40281.837,0,1.732603366,13388075.19,58244,0,-2.409803938,18038026.88,87763.106,0,-3.180031255,12683510.13,26653.5,0,-0.948181063,3148675.25,20612.069,0,0.261457901,5291839.188,39649.283,0,-0.305365767,9141816.375,77006,0,3.774077243,4947191.438,26854.597,0,0.427086685,6881248,35428.688,0,-1.179630361,4953830.063,18621.062,0,0.941949692,1220940,9956.4,0,0.668858148,5246362.5,11320.332,0,1.547661693
20000204,-0.807148699,63331000.94,196242,0,-1.743104173,67425519.75,383416,0,-2.314580951,77463474,588219,0,-2.813922032,184598658.8,669176,0,-2.890371686,16091278.5,66479.197,0,-2.081922386,13123656.25,69474,0,-4.194137079,27937099.13,69614,0,-3.571837351,9554132.5,40281.837,0,-3.495797156,12928141.31,58244,0,-2.469236259,17598075,87763.106,0,1.952317649,12933568.38,26653.5,0,1.257065717,3188507,20612.069,0,-1.844608781,5195121.5,39649.283,0,-1.540911293,9002033.25,77006,0,-3.18405735,4792151.25,26854.597,0,-1.574835697,6773728.5,35428.688,0,-4.636545615,4729384.688,18621.062,0,2.16391751,1247648.063,9956.4,0,-2.020270732,5141435.25,11320.332,0,0.102347607
20000207,-0.977158683,62715140.31,196242,0,0.533772894,67786359.69,383416,0,-0.137794894,77356775,588219,0,-0.687256205,183334284.4,669176,0,0,16091278.5,66479.197,0,-0.986651437,12994812.5,69474,0,0.820326106,28167223.5,69614,0,-4.652049183,9119853.75,40281.837,0,-0.932433683,12808158.56,58244,0,-1.372982415,17358101.25,87763.106,0,1.809528827,13169734.5,26653.5,0,-0.74305382,3164903,20612.069,0,-0.801100257,5153671.063,39649.283,0,-0.62303685,8946120,77006,0,-1.780456475,4707583.875,26854.597,0,-2.040885101,6636885.5,35428.688,0,-0.113063893,4724040.75,18621.062,0,-2.476924053,1217124.563,9956.4,0,-1.369839608,5071483.75,11320.332,0,0.306828799
20000208,1.944962382,63946861.56,196242,0,3.438306906,70157593.56,383416,0,3.922071315,80451046,588219,0,2.49725734,187970323.8,669176,0,1.744200007,16374409.5,66479.197,0,2.102345042,13270906.25,69474,0,2.73991904,28949646.38,69614,0,-0.716863336,9054711.938,40281.837,0,5.023863843,13468063.69,58244,0,3.397814874,17958035.63,87763.106,0,0.263352922,13204464.81,26653.5,0,0.310318015,3174738,20612.069,0,1.199180997,5215846.719,39649.283,0,1.857638557,9113859.75,77006,0,-2.118073645,4608921.938,26854.597,0,0.733701813,6685758,35428.688,0,4.96516977,4964517.938,18621.062,0,-2.861863434,1182785.625,9956.4,0,0.344206928,5088971.625,11320.332,0,1.26437301
20000209,-2.766620434,62201923.13,196242,0,-2.605243673,68353393.88,383416,0,-2.280404705,78637163,588219,0,-2.842725269,182702097.2,669176,0,-5.631112583,15477828,66479.197,0,-2.244092454,12976406.25,69474,0,-3.231350295,28029148.88,69614,0,-0.480753771,9011284.063,40281.837,0,-4.47892286,12878148.5,58244,0,-3.859738746,17278110,87763.106,0,-3.697212313,12725186.5,26653.5,0,-0.590339077,3156051.5,20612.069,0,1.446487741,5291839.188,39649.283,0,-4.389441792,8722467,77006,0,1.517527091,4679394.75,26854.597,0,-1.918893564,6558689.5,35428.688,0,-5.191664653,4713352.875,18621.062,0,0.322080763,1186601.063,9956.4,0,-2.787594903,4949068.625,11320.332,0,-1.733335845
20000210,-3.015306878,60354341.25,196242,0,0.301245799,68559588.13,383416,0,-2.611812816,76609882,588219,0,-0.926983244,181016264.7,669176,0,-1.536138423,15241885.5,66479.197,0,-3.170327999,12571468.75,69474,0,-4.191738591,26878527,69614,0,-2.686361752,8772430.75,40281.837,0,-1.722856304,12658180.13,58244,0,-1.398635465,17038136.25,87763.106,0,0.10914042,12739078.63,26653.5,0,-0.031204868,3155068,20612.069,0,-0.52356823,5264205.563,39649.283,0,-3.922119315,8386987.5,77006,0,3.259593306,4834434.938,26854.597,0,-3.951867754,6304552.5,35428.688,0,-0.340679655,4697321.063,18621.062,0,-1.620763702,1167523.875,9956.4,0,-2.867626179,4809165.625,11320.332,0,0.647201128
20000211,3.015280055,62201923.13,196242,0,-0.603316298,68147199.63,383416,0,0.693986335,77143377,588219,0,0.580412344,182069910,669176,0,-1.246132075,15053131.5,66479.197,0,-1.326458694,12405812.5,69474,0,0.852555396,27108651.38,69614,0,0.493778903,8815858.625,40281.837,0,-0.713438934,12568193.06,58244,0,0.23442501,17078131.88,87763.106,0,-2.596109177,12412613.69,26653.5,0,-0.24971152,3147200,20612.069,0,-0.790516363,5222755.125,39649.283,0,-0.333856682,8359030.875,77006,0,-0.291925689,4820340.375,26854.597,0,0.154879999,6314327,35428.688,0,-0.456138733,4675945.313,18621.062,0,-0.655745318,1159893,9956.4,0,0.724667928,4844141.375,11320.332,0,-1.748497513
20000214,-0.165136275,62099279.69,196242,0,-4.4073107,65208931.56,383416,0,-2.096524287,75542892,588219,0,0,182069910,669176,0,-3.509156981,14534058,66479.197,0,-1.193999893,12258562.5,69474,0,-2.188473338,26521837.9,69614,0,-1.488828249,8685575,40281.837,0,0.238415564,12598188.75,58244,0,-1.415166411,16838158.13,87763.106,0,-1.2954549,12252854.25,26653.5,0,0,3147200,20612.069,0,-1.600032522,5139854.25,39649.283,0,-2.712045742,8135377.875,77006,0,-1.250486089,4760439.612,26854.597,0,-1.402996124,6226356.5,35428.688,0,-1.033926648,4627849.875,18621.062,0,-1.658375343,1140815.813,9956.4,0,-1.454527144,4774189.875,11320.332,0,0.267242589
20000215,-0.331147689,61893992.81,196242,0,2.498135139,66858485.56,383416,0,3.060000757,77890270,588219,0,0.577031964,183123555.3,669176,0,0.324173988,14581246.5,66479.197,0,3.540189227,12700312.5,69474,0,2.527488206,27200701.13,69614,0,2.955880224,8946142.25,40281.837,0,1.808939585,12828155.69,58244,0,2.347528658,17238114.38,87763.106,0,6.15578333,13030813.25,26653.5,0,-2.020270732,3084256,20612.069,0,0.80326517,5181304.688,39649.283,0,2.040930597,8303117.625,77006,0,2.123885034,4862624.063,26854.597,0,2.020254732,6353425,35428.688,0,1.262200627,4686633.188,18621.062,0,1.65837267,1159893,9956.4,0,2.888284568,4914092.875,11320.332,0,0.733006928
20000216,-3.544688302,59738480.63,196242,0,-1.946318491,65569771.5,383416,0,-0.963527049,77143377,588219,0,-0.750811549,181753816.4,669176,0,-1.302951668,14392492.5,66479.197,0,-2.197877339,12424218.75,69474,0,1.511321781,27614925,69614,0,-2.955858224,8685575,40281.837,0,-1.018468831,12698174.38,58244,0,-1.755417696,16938147.19,87763.106,0,-1.937651809,12780755,26653.5,0,-0.896910242,3056718,20612.069,0,0,5181304.688,39649.283,0,-3.774028952,7995594.75,77006,0,-0.581386782,4834434.938,26854.597,0,-0.153918394,6343650.5,35428.688,0,-0.45714331,4665257.438,18621.062,0,2.597569153,1190416.5,9956.4,0,-0.356534831,4896605,11320.332,0,-0.526885608
20000217,-4.032107833,57377681.56,196242,0,-1.425208012,64641897.38,383416,0,-1.252612537,76183086,588219,0,-2.643330171,177012412.5,669176,0,0,14392492.5,66479.197,0,-1.042414308,12295375,69474,0,-6.720874969,25819954.88,69614,0,-3.822121282,8359865.938,40281.837,0,-2.148924884,12428213.19,58244,0,-0.710921066,16818160.31,87763.106,0,2.363156207,13086381.75,26653.5,0,-0.969989222,3027213,20612.069,0,-2.429269257,5056953.375,39649.283,0,0.349089971,8023551.375,77006,0,-1.468428837,4763962.125,26854.597,0,-2.023434047,6216582,35428.688,0,0.855430736,4705336.969,18621.062,0,-0.321014701,1186601.063,9956.4,0,-1.438902731,4826653.5,11320.332,0,0.502137178
20000218,-4.20154147,55016882.5,196242,0,-4.735579337,61652080.75,383416,0,-1.98027873,74689300,588219,0,-2.044559395,173430018.4,669176,0,-3.673245145,13873419,66479.197,0,-4.281982218,11780000,69474,0,-4.372307358,24715357.88,69614,0,-2.099792138,8186154.438,40281.837,0,-4.77847198,11848296.56,58244,0,-2.163536574,16458199.69,87763.106,0,-0.532213748,13016921.13,26653.5,0,-2.300458811,2958368,20612.069,0,-5.04305088,4808250.75,39649.283,0,-3.90818428,7716028.5,77006,0,-2.395361072,4651205.625,26854.597,0,-4.50235169,5942896,35428.688,0,-9.838159176,4264462.125,18621.062,0,-2.27651713,1159893,9956.4,0,-3.690467724,4651774.75,11320.332,0,-2.637991028
20000222,4.380250837,57480325,196242,0,3.28978815,63714023.25,383416,0,2.259969225,76396484,588219,0,0.121426248,173640747.5,669176,0,-1.025641769,13731853.5,66479.197,0,-1.257878221,11632750,69474,0,1.11110431,24991507.13,69614,0,1.578968424,8316438.063,40281.837,0,3.401391203,12258237.63,58244,0,0.967405507,16618182.19,87763.106,0,-2.923830361,12641833.75,26653.5,0,-1.069498804,2926896,20612.069,0,0.286987796,4822067.563,39649.283,0,1.081134621,7799898.375,77006,0,1.354386636,4714631.156,26854.597,0,-0.660073701,5903798,35428.688,0,2.475407412,4371340.875,18621.062,0,-1.658375343,1140815.813,9956.4,0,0.375195261,4669262.625,11320.332,0,0.056484045
20000223,-5.505932435,54401021.88,196242,0,0.161669245,63817120.38,383416,0,2.209998634,78103668,588219,0,-1.713598595,170690540.6,669176,0,-2.083453953,13448722.5,66479.197,0,-0.953935532,11522312.5,69474,0,-2.046600728,24485233.5,69614,0,-3.723883837,8012442.938,40281.837,0,-3.317009512,11858295.13,58244,0,-2.559579534,16198228.13,87763.106,0,1.201552361,12794647.13,26653.5,0,-1.081123132,2895424,20612.069,0,-2.612633989,4697716.25,39649.283,0,-1.444076779,7688071.875,77006,0,-0.449408328,4693489.313,26854.597,0,-1.837987988,5796278.5,35428.688,0,-0.982813832,4328589.375,18621.062,0,0.333842127,1144631.25,9956.4,0,0.373800495,4686750.5,11320.332,0,1.226942186
20000224,-0.757562271,53990448.13,196242,0,-1.793080026,62683052,383416,0,-2.07048742,76503183,588219,0,-2.247262858,166897417.5,669176,0,-0.351517098,13401534,66479.197,0,-2.917549571,11191000,69474,0,-4.223236362,23472686.25,69614,0,-1.915223884,7860445.375,40281.837,0,-2.044355264,11618329.63,58244,0,-1.995069826,15878263.13,87763.106,0,-1.973750942,12544588.88,26653.5,0,0.406771562,2907226,20612.069,0,-2.080288739,4600998.563,39649.283,0,1.444023613,7799898.375,77006,0,0.896866105,4735773,26854.597,0,-0.846775042,5747406,35428.688,0,0.492584807,4349965.125,18621.062,0,-0.333856682,1140815.813,9956.4,0,-3.030561103,4546847.5,11320.332,0,-0.037406996
20000225,-0.57193242,53682517.81,196242,0,-0.16463545,62579954.88,383416,0,-1.546090622,75329494,588219,0,-2.298923915,163104294.4,669176,0,3.119823434,13826230.5,66479.197,0,-0.991701141,11080562.5,69474,0,3.468544435,24301134,69614,0,0.275819269,7882159.313,40281.837,0,-1.212116541,11478349.75,58244,0,0.377088128,15938256.56,87763.106,0,-1.337808891,12377883.38,26653.5,0,-0.050712857,2905750.75,20612.069,0,-2.431728304,4490464.063,39649.283,0,-0.907303579,7604202,77006,125245.68,-1.197643201,4679394.75,26854.597,0,-3.990158489,5522592.5,35428.688,0,-1.734862083,4275150,18621.062,0,0.333842127,1144631.25,9956.4,0,0.76625674,4581823.25,11320.332,0,-0.958983584
