date,wfc,wfcw,wfcd,wfcdiv,jpm,jpmw,jpmd,jpmdiv,boa,boaw,boad,boadiv,cit,citw,citd,citdiv,usb,usbw,usbd,usbdiv,pnc,pncw,pncd,pncdiv,bny,bnyw,bnyd,bnydiv,bbt,bbtw,bbtd,bbtdiv,ssc,sscw,sscd,sscdiv,sun,sunw,sund,sundiv,ntc,ntcw,ntcd,ntcdiv,mtb,mtbw,mtbd,mtbdiv,rfc,rfcw,rfcd,rfcdiv,key,keyw,keyd,keydiv,hun,hunw,hund,hundiv,com,comw,comd,comdiv,zio,ziow,ziod,ziodiv,puf,pufw,pufd,pufdiv,syn,synw,synd,syndiv,mkt
20000118,-6.9849667,63844218125,1.96E+11,0,-3.969450538,58559167000,3.83E+11,0,-4.829358748,81944832000,5.88E+11,0,0.858405138,1.97242E+11,6.69E+11,0,-4.149930718,16704729000,66479197000,0,-1.753280529,13528593750,6.95E+10,0,-4.57591623,27522875250,6.96E+10,0,-4.601043121,9684416125,40281837000,0,-3.294786864,12238240500,5.82E+10,0,-2.004047558,19757838750,87763106000,0,1.245017394,12350099125,26653500000,0,-0.059517708,3304560000,20612069000,0,-0.259436245,5319472813,39649283000,0,-4.058556414,9449339250,7.70E+10,0,-3.478608069,4778056688,26854597000,0,-2.295649551,6734630500,35428688000,0,-5.188504839,4515627188,18621062000,0,-2.360030937,1278171563,9956400000,0,-0.988469301,5281338250,11320332000,0,-0.086437346
20000119,-5.621274348,60354341250,1.96E+11,0,4.307289933,61136595125,3.83E+11,0,-1.972425037,80344347000,5.88E+11,0,2.114290519,2.01457E+11,6.69E+11,0,-1.422469294,16468786500,66479197000,0,-1.369839608,13344531250,6.95E+10,0,-0.241090389,27338775750,6.96E+10,117823680,-1.354431147,9554132500,40281837000,0,-0.163533643,12218243375,5.82E+10,0,-2.562965147,19257893438,87763106000,0,2.882649534,12711294375,26653500000,0,-1.923175028,3241616000,20612069000,0,1.033639493,5374740063,39649283000,0,-2.395361072,9225686250,7.70E+10,0,0.294565729,4792151250,26854597000,0,0.289879443,6754179500,35428688000,0,1.059467767,4563722625,18621062000,0,0,1278171563,9956400000,0,-0.331649349,5263850375,11320332000,0,0.461732374
20000120,-1.025641769,59738480625,1.96E+11,0,-1.529334939,60208721000,3.83E+11,0,-2.147698826,78637163000,5.88E+11,0,-3.621284134,1.94292E+11,6.69E+11,0,-2.026087227,16138467000,66479197000,0,-2.939379586,1.30E+10,6.95E+10,0,-1.015236126,27062626500,6.96E+10,0,-3.704164904,9206709500,40281837000,0,-0.574446791,12148253438,5.82E+10,0,-2.737016905,18737950313,87763106000,0,-5.850979714,11988903875,26653500000,0,-0.791927484,3216045000,20612069000,0,-5.278282424,5098403813,39649283000,0,-0.607944242,9169773000,7.70E+10,0,-1.780456475,4707583875,26854597000,0,-4.438562839,6460944500,35428688000,0,-1.772007731,4483563563,18621062000,0,-2.111741125,1251463500,9956400000,0,-4.068346245,5053995875,11320332000,0,-0.280493014
20000121,0.68494886,60149054375,1.96E+11,0,-0.085636658,60157172438,3.83E+11,0,-0.81743189,77996969000,5.88E+11,0,-2.082228697,1.90288E+11,6.69E+11,0,-2.36699357,15760959000,66479197000,0,-0.28450433,12921187500,6.95E+10,0,-1.025641769,26786477250,6.96E+10,0,0.938977773,9293565250,40281837000,0,1.308304255,12308230438,5.82E+10,0,-0.213628022,18697954688,87763106000,0,2.064247061,12238962125,26653500000,0,0.746407436,3240140750,20612069000,0,0,5098403813,39649283000,0,4.179719885,9561165750,7.70E+10,0,-1.812731142,4623016500,26854597000,0,-1.217683768,6382748500,35428688000,0,0.830838955,4520971125,18621062000,0,-2.157201173,1224755438,9956400000,0,0.689616669,5088971625,11320332000,0,0.265148171
20000124,-2.069058141,58917333125,1.96E+11,0,0.085663299,60208721000,3.83E+11,0,-2.49322413,76076387000,5.88E+11,0,-2.239694964,1.86074E+11,6.69E+11,0,-1.204829003,15572205000,66479197000,0,-1.002205343,12792343750,6.95E+10,0,-0.34419166,26694427500,6.96E+10,0,-2.843754109,9032998000,40281837000,0,-2.30086812,12028270688,5.82E+10,0,-4.484047447,17878044375,87763106000,0,-2.995624121,11877766875,26653500000,0,-1.668136351,3186540000,20612069000,0,-1.501719576,5022411344,39649283000,0,-4.485093314,9141816375,7.70E+10,0,-1.691017447,4545496406,26854597000,0,-0.923047002,6324101500,35428688000,0,-1.668644763,4446156000,18621062000,0,-3.486891597,1182785625,9956400000,0,-4.211136707,4879117125,11320332000,0,-2.56378592
20000125,4.762758387,61791349375,1.96E+11,0,2.201586256,61548983625,3.83E+11,0,1.25439941,77036678000,5.88E+11,0,1.238103766,1.88392E+11,6.69E+11,0,0.904992561,15713770500,66479197000,0,1.428547498,12976406250,6.95E+10,0,0.172251562,26740452375,6.96E+10,0,0,9032998000,40281837000,0,3.592200918,12468207438,5.82E+10,0,1.663978765,18178011563,87763106000,0,2.426422816,12169501500,26653500000,0,0,3186540000,20612069000,0,0.685445446,5056953375,39649283000,0,-1.540911293,9002033250,7.70E+10,0,1.6910213,4623016500,26854597000,0,-0.154719629,6314327000,35428688000,0,3.193655567,4590442313,18621062000,0,-1.298696677,1167523875,9956400000,0,3.174863581,5036508000,11320332000,0,0.55286886
20000126,1.647454635,62817783750,1.96E+11,0,4.663450908,64487251688,3.83E+11,0,4.336691347,80451046000,5.88E+11,0,3.947837226,1.95978E+11,6.69E+11,0,3.540189227,16280032500,66479197000,0,2.521150233,13307718750,6.95E+10,0,8.255554784,29041696125,6.96E+10,0,6.062462182,9597560375,40281837000,0,3.622488398,12928141313,5.82E+10,0,2.498817866,18637961250,87763106000,0,4.02740044,12669618000,26653500000,0,3.517600588,3300626000,20612069000,0,3.226097333,5222755125,39649283000,0,6.899327149,9645035625,7.70E+10,0,1.212124005,4679394750,26854597000,0,4.391353079,6597787500,35428688000,0,-0.2330714,4579754438,18621062000,0,4.473624384,1220940000,9956400000,0,3.077165867,5193898875,11320332000,0,-0.45352688
20000127,1.94182397,64049505000,1.96E+11,0,3.147347294,66549194188,3.83E+11,0,2.0997991,82158230000,5.88E+11,0,1.494181305,1.98928E+11,6.69E+11,0,2.575253848,16704729000,66479197000,0,3.265594289,13749468750,6.95E+10,0,-0.95544992,28765546875,6.96E+10,0,1.348368516,9727844000,40281837000,0,2.369211226,13238096750,5.82E+10,0,1.067284206,18837939375,87763106000,0,-2.44187251,12363991250,26653500000,0,0.119129013,3304560000,20612069000,0,0.26425055,5236571938,39649283000,0,-2.346107125,9421382625,7.70E+10,0,-0.907707225,4637111063,26854597000,0,1.616464531,6705307000,35428688000,0,8.028329411,4937798250,18621062000,24795870,-1.892800989,1198047375,9956400000,0,0.67114279,5228874625,11320332000,0,-0.353223099
20000128,-0.643063227,63638931250,1.96E+11,0,-5.084497385,63250086188,3.83E+11,0,-5.061036974,78103668000,5.88E+11,0,-4.995629383,1.89235E+11,6.69E+11,0,-5.218527103,15855336000,66479197000,0,-1.755621238,13510187500,6.95E+10,0,-3.41774518,27799024500,6.96E+10,0,-1.348349513,9597560375,40281837000,0,-4.954534925,12598188750,5.82E+10,0,-2.908077651,18297998438,87763106000,0,-2.964819624,12002796000,26653500000,0,-3.267092989,3198342000,20612069000,0,-4.038250778,5029319750,39649283000,0,-2.706908416,9169773000,7.70E+10,0,-4.348491194,4439787188,26854597000,0,-0.878447073,7529045000,35428688000,0,-2.854248886,4798855875,18621062000,0,2.042694218,1205678250,9956400000,17093160,-2.368939099,5106459500,11320332000,0,-2.84478296
20000131,3.174863581,65691800000,1.96E+11,0,5.084519401,66549194188,3.83E+11,0,5.708235539,82691725000,5.88E+11,0,1.54697244,1.92185E+11,6.69E+11,0,5.500699008,16751917500,66479197000,0,4.528115766,1.41E+10,6.95E+10,0,7.339822034,29916168750,6.96E+10,0,1.793814513,9771271875,40281837000,0,1.808939585,12828155688,5.82E+10,0,4.069078591,19057915313,87763106000,0,11.15914629,13419792750,26653500000,0,1.100917602,3233748000,20612069000,0,6.385141013,5360923250,39649283000,0,2.409731348,9393426000,7.70E+10,0,9.097169125,4862624063,26854597000,0,3.893798088,6910571500,35428688000,0,5.207239081,5055364875,18621062000,0,4.637582342,1262909813,9956400000,0,4.02740044,5316314000,11320332000,0,1.463439299
