date,anz,anzw,anzd,anzdiv,cba,cbaw,cbad,cbadiv,mqg,mqgw,mqgd,mqgdiv,nab,nabw,nabd,nabdiv,wbc,wbcw,wbcd,wbcdiv,aba,abaw,abad,abadiv,boq,boqw,boqd,boqdiv,ben,benw,bend,bendiv,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol
20030905,0.61678003036203,"26,030,336.426",182868000,0,0.287750575096979,"34,858,225.4",285286000,0,0.500684887299307,"6,711,041.4385",41165000,0,-0.162551767663999,"46,378,175.76",375511000,0,0.874919681968755,"28,713,940.28",208607000,0,0,"137,029.8144",792845,0,0.453323414966977,"705,224.784",9412200,0,0.782844142035355,"1,089,482.1385",10575100,0,0.281110533618545,-0.313300867098221,-0.368360699056325,0.38962100250815,-0.529895892288579,0,-6.50000000000004,0,18.71
20030908,1.27744232713844,"26,364,885.689",182868000,0,1.499465526779,"35,384,860.46",285286000,0,1.30150930026627,"6,798,971.839",41165000,0,1.19650056855196,"46,936,403.64",375511000,0,1.42115376129315,"29,124,905.2",208607000,0,0.146881171132129,"137,230.3488",792845,0,-0.453323414966977,"702,037.8145",9412200,0,0.33422976692572,"1,093,124.8625",10575100,0,1.29656246821366,1.17191625978101,0.547550546878561,0.913531165356218,-0.11727378640769,-8.88178419700125e-14,-12.5,0,18.17
20030909,-0.77556754633985,"26,162,822.4263",182868000,0,0.247371802087848,"35,472,632.97",285286000,0,0.367872885746223,"6,824,088.729",41165000,0,-0.354188430957159,46770444,375511000,0,-0.677085390936227,"28,928,356.76",208607000,0,0.146665746727059,"137,432.9088",792845,0,0.227369202821581,"703,627.0725",9412200,0,0,"1,093,124.8625",10575100,0,-0.343463590165527,0.00332370599114284,0.181193980885652,-0.0462499044704689,-1.43263439354593,1.00000000000007,7.00000000000003,0,18.26
20030910,-0.222806878722182,"26,104,550.6232",182868000,0,-0.495357050066136,"35,297,087.95",285286000,0,0.214752137961671,"6,838,733.153",41165000,0,-0.582355989103256,"46,498,873.68",375511000,0,-0.0619434193454893,"28,910,488.72",208607000,0,0,"137,432.9088",792845,0,1.79703848979491,"716,391.8575",9412200,0,0,"1,093,124.8625",10575100,0,-0.376165725472966,0.106446781169822,-0.550588633463711,1.51506456063615,0.967909932484101,0,-3.50000000000001,0,18.85
20030911,-0.223210722555045,"26,046,278.8201",182868000,0,0.778420267402957,"35,572,944.41",285286000,0,-1.13856808172281,"6,761,296.504",41165000,0,-0.0974043808275482,"46,453,611.96",375511000,0,-0.185549881786784,"28,856,884.6",208607000,0,0,"137,432.9088",792845,0,-1.79703848979491,"703,627.0725",9412200,0,-0.89307682984181,"1,083,402.7275",10575100,0,0.00453113672218564,-0.425488000109731,-0.679758379159168,0.136601675639392,-0.529229241897156,0,1.50000000000006,4.99999999999998,20.01
20030912,0.779113937670672,"26,250,001.9124",182868000,0,0.946878294566744,"35,911,495.52",285286000,0,-0.0316806592227437,"6,759,189.2395",41165000,0,-0.260122728679946,"46,332,914.04",375511000,0,1.04726304066727,"29,160,641.28",208607000,0,0.438710989749946,"138,036.5376",792845,0,-0.455256551514882,"700,440.103",9412200,0,-0.901124618993876,"1,073,692.899",10575100,0,0.45196333016051,-0.566416902516131,-0.0367197714789214,0.0606520109571185,-1.25953000750645,-0.999999999999979,-0.500000000000078,3.00000000000002,19.25
20030915,-0.555903215115627,"26,104,550.6232",182868000,0,0.557352666424649,"36,112,118.4",285286000,0,0.125080170520153,"6,767,575.7265",41165000,0,-0.195602494320468,"46,242,390.6",375511000,0,-0.306866758934632,"29,071,301.08",208607000,0,0.726934846103067,"139,043.2608",792845,0,-0.684971518422905,"695,655.422",9412200,0,0.339136895973979,"1,077,335.623",10575100,0,-0.0858549299016076,-0.0501134715594986,-0.0503939391936825,0.408441684222477,-0.624612697758753,0,-8.00000000000001,-0.999999999999979,18.68
20030916,-1.12106953086464,"25,813,495.8991",182868000,0,0,"36,112,118.4",285286000,0,-0.125080170520153,"6,759,189.2395",41165000,0,-0.654609800689165,"45,940,645.8",375511000,0,-1.05049864389475,"28,767,544.4",208607000,0,-1.16564583585301,"137,432.9088",792845,0,0.798980108560166,"701,234.732",9412200,0,1.45506455286171,"1,093,124.8625",10575100,0,-0.542779397054538,0.0646101269992982,0.145166986622414,0.526990604552685,-0.865103727917482,-0.999999999999979,4.49999999999999,-0.999999999999979,19.28
20030917,1.12106953086464,"26,104,550.6232",182868000,0,-0.348388919591347,"35,986,729.1",285286000,0,0.0316806592227437,"6,761,296.504",41165000,0,0.491402341274672,46038006,375511000,0,0.372160788457165,"28,874,752.64",208607000,0,0,"137,432.9088",792845,0,0,"701,234.732",9412200,0,0,"1,093,124.8625",10575100,0,0.438269172096639,0.241843088362081,0.70756974492987,-0.935432288775162,-0.427488320866498,-1.00000000000007,2.50000000000004,0,18.03
20030918,0.389447177496471,"26,206,336.0965",182868000,0,0.902652375910407,"36,312,741.28",285286000,0,0.278357869364587,"6,780,134.1715",41165000,0,1.42766536962871,"46,699,990.4",375511000,0,0.370526525106207,"28,981,960.88",208607000,0,-0.293546917859189,"137,029.8144",792845,0,1.46862126673293,"711,607.1765",9412200,0,3.27824687782163,"1,129,564.409",10575100,0,0.84173200573705,-0.824346635489626,0.136822113824131,0.724969192447489,-0.325347943587406,-0.999999999999979,-4.49999999999999,-1.00000000000007,18.15
20030919,-0.0555159175409159,"26,191,882.255",182868000,0,-4.08839496351412,"34,858,225.4",285286000,0,3.63823097312324,"7,031,324.357",41165000,0,-1.0363792187885,"46,218,547.2",375511000,0,-0.123441251919587,"28,946,224.8",208607000,0,-0.441942411517093,"136,424.16",792845,0,2.43584914860806,"729,156.6425",9412200,0,3.48845083827829,"1,169,646.6795",10575100,0,-1.34552577225424,0.217178910626181,-0.0991700713688815,0.674918197492852,-0.51021612601474,0,0.999999999999979,0,17.57
20030922,-0.111124381233374,"26,162,822.4263",182868000,0,0.251104317758521,"34,945,997.91",285286000,0,0.0289318808501804,"7,033,410.336",41165000,0,-0.391286150840209,46038006,375511000,0,0,"28,946,224.8",208607000,0,-1.03885847044314,"135,014.3424",792845,0,0,"729,156.6425",9412200,0,-3.38020402499843,"1,130,770.446",10575100,0,-0.166313556560205,-0.519258231218878,-0.634326115789996,1.55731734629699,-0.256518548869966,0.999999999999979,-2.49999999999995,-0.999999999999979,17.54
20030923,0.4439442505765,"26,279,213.8868",182868000,0,0.0358206285873131,"34,958,536.84",285286000,0,1.18357114782413,"7,117,147.493",41165000,0,-0.787459876186958,"45,676,923.6",375511000,0,0.9217379410277,"29,216,926.8",208607000,0,-0.450967207071606,"134,408.688",792845,0,-0.989362891939027,"721,979.621",9412200,0,0.53549791281382,"1,136,849.857",10575100,0,0.0287053084440103,-0.410973172873597,-0.384694059831325,-0.280009025335382,0.203203100746219,5.00000000000007,0.999999999999979,-0.999999999999979,19.65
