date,cba,cbaw,cbad,cbadiv,wbc,wbcw,wbcd,wbcdiv,anz,anzw,anzd,anzdiv,nab,nabw,nabd,nabdiv,mqg,mqgw,mqgd,mqgdiv,ben,benw,bend,bendiv,boq,boqw,boqd,boqdiv,aba,abaw,abad,abadiv,mkt
20030207,1.906809436,33003376734,2.45E+11,0,2.903318713,23924501059,2.09E+11,0,0.365072367,23827281556,1.83E+11,0,-0.623899444,43920697734,3.76E+11,0,-1.632114257,4878920563,3.06E+10,0,-0.129519452,932638192.5,8676942000,0,1.29600202,438772006.4,6868500000,0,0.78910118,127961203.2,720133000,0,0.688892997
20030210,-0.835023036,32729218788,2.45E+11,0,-0.514963945,23801678087,2.09E+11,0,1.266998401,24131178968,1.83E+11,0,-0.230866257,43682593299,3.76E+11,0,-2.080004332,4778534107,3.06E+10,0,0.514641558,937448305,8676942000,0,0.142048841,439395840,6868500000,0,-0.157322878,127758643.2,720133000,0,-0.495172836
20030211,-1.381043349,32280311790,2.45E+11,0,-0.369372487,23713846408,2.09E+11,0,-0.180019905,24087765052,1.83E+11,0,0.099059575,43725879783,3.76E+11,0,-0.505526062,4754442991,3.06E+10,0,0.640203947,943451812.5,8676942000,0,0.711931343,442535350.4,6868500000,0,-0.157570773,127558108.8,720133000,0,-0.339374666
20030212,0.077722357,32305258032,2.45E+11,0,-0.296734265,23643687099,2.09E+11,0,-1.390955965,23754975452,1.83E+11,0,-0.396647038,43552885730,3.76E+11,0,1.174871115,4810669206,3.06E+10,0,0,943451812.5,8676942000,0,-0.426078492,440650288,6868500000,0,-1.913198036,125139542.4,720133000,0,0.192659577
20030213,-2.146024441,31619424414,2.45E+11,0,-1.194869621,23362873140,2.09E+11,0,-1.90608053,23306465832,1.83E+11,0,-2.243428971,42586609901,3.76E+11,0,1.038472143,4860852226,3.06E+10,0,-1.411937086,930227047.5,8676942000,0,-0.571338874,438141392,6868500000,0,-0.16087037,124939008,720133000,0,-1.718756921
20030214,-0.831051431,31357676910,2.45E+11,0,-1.209319587,23082059181,2.09E+11,0,-0.935362938,23089547520,1.83E+11,0,-2.329753326,41675594308,3.76E+11,0,1.963445131,4957237106,3.06E+10,0,2.299954762,951866465,8676942000,0,-0.28749307,436886944,6868500000,0,-6.671301703,116877120,720133000,0,-0.6433164
20030217,0.476478112,30646897050,2.45E+11,864970200,0.983822445,23310209477,2.09E+11,0,2.107831308,23581319788,1.83E+11,0,1.615967909,42354580846,3.76E+11,0,0.92697323,5003398134,3.06E+10,0,-2.818593701,925429112.5,8676942000,0,0.572979093,439395840,6868500000,0,6.671301703,124939008,720133000,0,1.129644269
20030218,-0.367630638,30534701640,2.45E+11,0,-1.977420208,22853908884,2.09E+11,0,0.306317292,23653625892,1.83E+11,0,-0.204797761,42267862870,3.76E+11,0,-0.482752192,4979307018,3.06E+10,0,-2.363964062,903789695,8676942000,0,-0.71703617,436256329.6,6868500000,0,0,124939008,720133000,0,0.022834247
20030219,-0.738020439,30310310820,2.45E+11,0,0,22853908884,2.09E+11,0,-0.921675236,23436707580,1.83E+11,0,0.613325376,42527864662,3.76E+11,0,1.401211491,5049579578,3.06E+10,0,1.056723479,913409920,8676942000,0,1.854407804,444420412.8,6868500000,0,0,124939008,720133000,0,0.701036884
20030220,1.996209951,30921305712,2.45E+11,0,-0.92596271,22643254234,2.09E+11,0,-1.555222027,23075025792,1.83E+11,0,-2.197913415,41603481465,3.76E+11,0,-0.797070338,5009441329,3.06E+10,0,0,913409920,8676942000,0,-1.279420476,438772006.4,6868500000,0,0,124939008,720133000,0,-1.601766775
20030221,-0.606278836,30734271576,2.45E+11,0,3.204038586,23380368786,2.09E+11,0,3.813470072,23972045032,1.83E+11,0,1.584588039,42267862870,3.76E+11,0,1.195338716,5069669119,3.06E+10,0,-1.190550055,902584122.5,8676942000,0,-0.287080402,437510777.6,6868500000,0,0,124939008,720133000,0,0.040171683
20030224,2.087597074,31382497794,2.45E+11,0,4.046333366,24345810359,2.09E+11,0,1.97199996,24449295572,1.83E+11,0,1.492569182,42903490421,3.76E+11,0,-0.199989541,5059624349,3.06E+10,0,1.847546669,919413427.5,8676942000,0,1.566500878,444420412.8,6868500000,0,-1.13615756,120304435.2,720133000,3240960,1.296465713
20030225,-1.885961809,30796574502,2.45E+11,0,-1.379425235,24012332738,2.09E+11,0,-2.820429345,23769497180,1.83E+11,0,-2.316169157,41921143103,3.76E+11,0,-0.995349175,5009441329,3.06E+10,0,-2.64919484,895375042.5,8676942000,0,-1.137371635,439395840,6868500000,0,0.501060983,120908064,720133000,0,-2.012164797
20030226,0.766396398,31033501122,2.45E+11,0,1.595340388,24398474022,2.09E+11,0,-0.18286628,23726083264,1.83E+11,0,1.877513588,42715753610,3.76E+11,0,1.313040188,5075691898,3.06E+10,0,2.64919484,919413427.5,8676942000,0,1.277615916,445044246.4,6868500000,0,-0.501060983,120304435.2,720133000,0,1.008614843
20030227,-1.906084345,30447452472,2.45E+11,0,-0.794488839,24205315018,2.09E+11,0,-1.22695238,23436707580,1.83E+11,0,-1.843069016,41935748236,3.76E+11,0,-1.113176199,5019465683,3.06E+10,0,-0.786915434,912204347.5,8676942000,0,-0.565684574,442535350.4,6868500000,0,0.501060983,120908064,720133000,0,-1.078014956
20030228,0.490402745,30597004566,2.45E+11,0,1.867727649,24664206550,2.09E+11,0,1.348970103,23754975452,1.83E+11,0,-0.448802294,41747859288,3.76E+11,0,-0.763329932,4984768467,3.06E+10,0,-1.460652023,898979582.5,8676942000,0,-0.142216605,441904736,6868500000,0,0,120908064,720133000,0,0.169237945
20030303,1.656554009,31108214490,2.45E+11,0,0.355501263,24751870086,2.09E+11,0,1.390955965,24092733309,1.83E+11,0,1.783341966,42499110806,3.76E+11,0,0.160398678,4992797575,3.06E+10,0,0.266014876,901390727.5,8676942000,0,0.142216605,442535350.4,6868500000,0,1.653200312,122923536,720133000,0,0.775839371
20030304,-0.280859253,31020965322,2.45E+11,0,-0.569109058,24611537732,2.09E+11,0,1.015786172,24338594509,1.83E+11,0,-0.922033607,41900669056,3.76E+11,0,1.320417427,5059093898,3.06E+10,0,-1.070889194,891770502.5,8676942000,0,0.425440292,444420412.8,6868500000,0,0,122923536,720133000,0,-0.098654885
20030305,-0.766704095,30784038702,2.45E+11,0,-0.214366878,24558868914,2.09E+11,0,-2.895183407,23644131181,1.83E+11,0,-1.555774747,41253805224,3.76E+11,0,-1.440157434,4986770636,3.06E+10,0,-1.905360476,874941197.5,8676942000,0,-1.710350728,436886944,6868500000,0,0,122923536,720133000,0,-1.219244079
20030306,0.283017832,30871413228,2.45E+11,0,0.712476717,24734372727,2.09E+11,0,1.337384883,23962464698,1.83E+11,0,1.727206043,41972576456,3.76E+11,0,-0.525554918,4965395488,3.06E+10,0,-0.690505712,868937690,8676942000,0,0.14384985,437510777.6,6868500000,0,-2.154261295,120304435.2,720133000,0,0.026691116
20030307,-1.463940843,30422506230,2.45E+11,0,-0.64097002,24576366273,2.09E+11,0,-1.27623848,23658504605,1.83E+11,0,-0.480580517,41771235736,3.76E+11,0,-2.833619258,4826623145,3.06E+10,0,0.277821639,871336657.5,8676942000,0,0.429129243,439395840,6868500000,0,-2.889662365,116877120,720133000,0,-1.132604623
20030310,-0.906550241,30148222926,2.45E+11,0,-0.572883733,24436033919,2.09E+11,0,0.305277144,23730976922,1.83E+11,0,-0.725371588,41469376040,3.76E+11,0,-0.419055412,4806520992,3.06E+10,0,0.685997187,877352342.5,8676942000,0,0.711931343,442535350.4,6868500000,0,0,116877120,720133000,0,-0.094620293
20030311,-0.787652256,29911296306,2.45E+11,0,0.787097543,24629035091,2.09E+11,0,-0.488933855,23615233034,1.83E+11,0,-0.521253938,41253805224,3.76E+11,0,-0.838934839,4766296235,3.06E+10,0,-1.796651829,861728610,8676942000,0,-0.853980184,438772006.4,6868500000,0,-1.38742124,115264742.4,720133000,0,-0.63335928
20030312,-2.064298137,29300426772,2.45E+11,0,0.355706545,24716875368,2.09E+11,0,0.488933855,23730976922,1.83E+11,0,-0.349050171,41109990424,3.76E+11,0,-3.564842289,4599364518,3.06E+10,0,0,861728610,8676942000,0,-0.287080402,437510777.6,6868500000,0,1.043079062,116474025.6,720133000,0,-0.149119586
20030313,-1.285355905,28926358500,2.45E+11,0,-1.286691189,24400862460,2.09E+11,0,-1.412311211,23398118682,1.83E+11,0,-0.174935067,41038234408,3.76E+11,0,-2.525351102,4484743389,3.06E+10,0,-1.404551161,849709417.5,8676942000,0,-0.287906927,436256329.6,6868500000,0,0,116474025.6,720133000,0,-0.628457224
20030314,1.963278458,29499871350,2.45E+11,0,1.57028842,24787041545,2.09E+11,0,2.744940338,24049310438,1.83E+11,0,2.933713128,42252461574,3.76E+11,0,2.655293574,4605397209,3.06E+10,0,1.821834673,865333150,8676942000,0,0.71703617,439395840,6868500000,0,2.054074419,118892592,720133000,0,1.933349782
20030317,-0.848807848,29250534288,2.45E+11,0,0.353443754,24874881822,2.09E+11,0,0.180344562,24092733309,1.83E+11,0,-0.170170907,42180567094,3.76E+11,0,0.39343706,4623495282,3.06E+10,0,-0.557649281,860523037.5,8676942000,0,0.143028565,440026454.4,6868500000,0,0,118892592,720133000,0,-0.282845277
20030318,4.541858908,30609540366,2.45E+11,0,3.740166598,25822743805,2.09E+11,0,4.405944743,25177851171,1.83E+11,0,4.431846308,44091900765,3.76E+11,0,4.879676354,4854782520,3.06E+10,0,1.251020411,871336657.5,8676942000,0,1.275801466,445674860.8,6868500000,0,0,118892592,720133000,0,3.446604015
20030319,1.456355322,31058447364,2.45E+11,0,-0.408732651,25717406169,2.09E+11,0,-0.460769224,25062107283,1.83E+11,0,0,44091900765,3.76E+11,0,2.294252173,4967399569,3.06E+10,0,3.257281489,900185155,8676942000,0,-0.849115293,441904736,6868500000,0,1.680991106,120908064,720133000,0,0.41050994
20030320,0.75995231,31295248626,2.45E+11,0,-0.960353986,25471736179,2.09E+11,0,0.288204752,25134579600,1.83E+11,0,0.811538967,44451221808,3.76E+11,0,0.201885767,4977460870,3.06E+10,0,0.265658166,902584122.5,8676942000,0,1.130946683,446929308.8,6868500000,0,1.653200312,122923536,720133000,0,0.677940481
20030321,-0.279175972,31207999458,2.45E+11,0,0.068944956,25489233538,2.09E+11,0,-1.099845078,24859517654,1.83E+11,0,-0.25900858,44336341997,3.76E+11,0,1.005484151,5027726479,3.06E+10,0,1.060631236,912204347.5,8676942000,0,0,446929308.8,6868500000,0,0,122923536,720133000,0,0.023078675
20030324,-0.080824673,31183053216,2.45E+11,0,0.89140903,25717406169,2.09E+11,0,0.290649714,24931989971,1.83E+11,0,0.161992202,44408085120,3.76E+11,0,0.199465329,5037787780,3.06E+10,0,0.655364228,918207855,8676942000,0,0,446929308.8,6868500000,0,0,122923536,720133000,0,-0.265693351
20030325,0.79640952,31432390278,2.45E+11,0,0.272578161,25796678595,2.09E+11,0,0.578678231,25076632006,1.83E+11,0,0.773684245,44753027267,3.76E+11,0,-2.424595256,4917113510,3.06E+10,0,-1.184273679,907394235,8676942000,0,1.671078241,454462777.6,6868500000,0,0,122923536,720133000,0,-0.084671795
20030326,1.418499366,31881297276,2.45E+11,0,2.75281591,26516617154,2.09E+11,0,2.675898949,25756721910,1.83E+11,0,2.911660247,46075280272,3.76E+11,0,0.854234712,4959362797,3.06E+10,0,-0.665727696,901390727.5,8676942000,0,1.235516765,460111184,6868500000,0,0,122923536,720133000,0,1.332444494
20030327,1.243801784,32280311790,2.45E+11,0,1.119526736,26815059267,2.09E+11,0,0.56029562,25901363946,1.83E+11,0,0.559824152,46333949043,3.76E+11,0,1.370895214,5027726479,3.06E+10,0,1.98155258,919413427.5,8676942000,0,2.025128054,469529715.2,6868500000,0,-3.334191419,118892592,720133000,0,0.048471044
20030328,0.384841929,32404917642,2.45E+11,0,-0.788983916,26604311045,2.09E+11,0,-0.56029562,25756721910,1.83E+11,0,-0.591098292,46060901376,3.76E+11,0,1.192966229,5088073838,3.06E+10,0,1.298735556,931432620,8676942000,0,-0.939809503,465135756.8,6868500000,0,0,118892592,720133000,0,0.181755698
20030331,0.230689147,32479756368,2.45E+11,0,-0.463178484,26481433516,2.09E+11,0,0.727754809,25951320204,1.83E+11,0,-0.312423218,45917112416,3.76E+11,0,-2.400336147,4967399569,3.06E+10,0,-1.16983442,920619000,8676942000,0,-0.13530213,464505142.4,6868500000,0,1.680991106,120908064,720133000,0,-0.381021193
20030401,1.0687555,32828878398,2.45E+11,0,2.876198521,27254059130,2.09E+11,0,1.494645802,26342224450,1.83E+11,0,1.552783434,46635754502,3.76E+11,0,-3.293530932,4806520992,4.12E+10,0,0.262246563,923017967.5,8676942000,0,1.608363795,472038611.2,6868500000,0,-1.680991106,118892592,720133000,0,-0.100346243
20030402,-0.417807488,32691736746,2.45E+11,0,-2.017749962,26709685156,2.09E+11,0,-0.772244107,26139583805,1.83E+11,0,-0.3086507,46491965542,3.76E+11,0,-0.503409091,4782369778,4.12E+10,0,0,923305996.1,8676942000,0,0.927221382,476432569.6,6868500000,0,0,118892592,720133000,0,0.004315899
20030403,0.075872538,32716682988,2.45E+11,0,0.131502673,26744868794,2.09E+11,0,0.882012152,26371129874,1.83E+11,0,0.154402162,46563860022,3.76E+11,0,0.336629346,4798463771,4.12E+10,0,0.12839825,924511944.8,8676942000,0,0.130827283,477056403.2,6868500000,0,0,118892592,720133000,0,0.911448378
20030404,0.985985201,33040858776,2.45E+11,0,0.784854915,26955617016,2.09E+11,0,0.164614671,26414563679,1.83E+11,0,0.646066266,46865665482,3.76E+11,0,3.460310677,4967399569,4.12E+10,0,1.421070098,937740836.6,8676942000,0,1.954965703,486474934.4,6868500000,0,0,118892592,720133000,0,0.8541713
20030407,1.460985891,33527122458,2.45E+11,0,2.445319552,27622868519,2.09E+11,0,1.630394053,26848750393,1.83E+11,0,1.79314627,47713566275,3.76E+11,0,1.406835247,5037787780,4.12E+10,0,1.590495582,936534887.9,8676942000,16444755,1.282395494,492753955.2,6868500000,0,3.334191419,122923536,720133000,0,1.559996697
20030408,-0.709188846,33290195838,2.45E+11,0,-0.829951865,27394616879,2.09E+11,0,0.161596127,26892184198,1.83E+11,0,0,47713566275,3.76E+11,0,-0.320611772,5021693788,4.12E+10,0,-0.51612708,931723274.4,8676942000,0,1.766922778,501541872,6868500000,0,0,122923536,720133000,0,-0.01406631
20030409,-1.699867553,32729218788,2.45E+11,0,-2.268892633,26780052432,2.09E+11,0,-2.89406733,26125055424,1.83E+11,0,-1.364686976,47066818669,3.76E+11,0,-1.900034617,4927174812,4.12E+10,0,-3.278260246,901672007.3,8676942000,0,-1.766922778,492753955.2,6868500000,0,0,122923536,720133000,0,-0.952555652
20030410,1.061866463,33078215460,2.45E+11,0,2.589128124,27482487572,2.09E+11,0,0.276660041,26197394654,1.83E+11,0,0.76043903,47426139712,3.76E+11,0,0.813811142,4967399569,4.12E+10,0,3.278260246,931723274.4,8676942000,0,1.391064456,488983830.4,6868500000,11527360,0.815123217,123930259.2,720133000,0,-0.182456988
20030411,0.638001091,33290195838,2.45E+11,0,-1.156860296,27166365239,2.09E+11,0,-0.94361141,25951320204,1.83E+11,0,-2.454178943,46154808496,3.76E+11,0,1.007505929,5017685627,4.12E+10,0,-0.127641657,930517325.7,8676942000,0,0.128906187,489614444.8,6868500000,0,0,123930259.2,720133000,0,0.161378831
20030414,-1.129217807,32916127566,2.45E+11,0,-1.760916712,26692181738,2.09E+11,0,-1.517422103,25560567295,1.83E+11,0,-0.873323973,45753408515,3.76E+11,0,1.982975282,5118237293,4.12E+10,0,0,930517325.7,8676942000,0,-1.290286515,484183656,6868500000,0,0,123930259.2,720133000,0,-0.268502569
20030415,1.091942286,33277785396,2.45E+11,0,2.725758801,27429800517,2.09E+11,0,2.516235861,26211923035,1.83E+11,0,0.904452457,46169149601,3.76E+11,0,0.822878885,5160466130,4.12E+10,0,-2.884862456,904071723.4,8676942000,0,0.647224292,487328676.1,6868500000,0,0,123930259.2,720133000,0,0.944224275
20030416,0.895567687,33577014942,2.45E+11,0,-0.256328154,27359433241,2.09E+11,0,1.588687817,26631581368,1.83E+11,0,0.124077403,46226514021,3.76E+11,0,0.736078209,5198666357,4.12E+10,0,-0.265756133,901672007.3,8676942000,0,0,487328676.1,6868500000,0,0,123930259.2,720133000,0,0.370855594
20030417,-1.158091923,33190410870,2.45E+11,0,0.320375199,27447303935,2.09E+11,0,-0.217692601,26573770519,1.83E+11,0,-0.497321362,45997207300,3.76E+11,0,-0.932869539,5150404829,4.12E+10,0,-0.266464278,899260109.9,8676942000,0,0.514156036,489841975.1,6868500000,0,0,123930259.2,720133000,0,-0.894978403
20030418,0,33190410870,2.45E+11,0,0,27447303935,2.09E+11,0,0,26573770519,1.83E+11,0,0,45997207300,3.76E+11,0,0,5150404829,4.12E+10,0,0,899260109.9,8676942000,0,0,489841975.1,6868500000,0,0,123930259.2,720133000,0,0
20030421,0,33190410870,2.45E+11,0,0,27447303935,2.09E+11,0,0,26573770519,1.83E+11,0,0,45997207300,3.76E+11,0,0,5150404829,4.12E+10,0,0,899260109.9,8676942000,0,0,489841975.1,6868500000,0,0,123930259.2,720133000,0,0
20030422,1.380736242,33651728310,2.45E+11,0,1.838415986,27956494271,2.09E+11,0,0.597378578,26732977359,1.83E+11,0,1.269589343,46584890687,3.76E+11,0,1.049894652,5204699048,4.12E+10,0,1.590692439,913694950.4,8676942000,0,0.38414865,491730345.7,6868500000,0,0,123930259.2,720133000,0,0.914104421
20030423,1.689888741,34225366518,2.45E+11,0,1.310380569,28325303660,2.09E+11,0,1.504673077,27138258648,1.83E+11,0,1.253589409,47172574074,3.76E+11,0,0.845886988,5248952415,4.12E+10,0,-0.659922121,907677388.2,8676942000,0,0.255626242,492986995.2,6868500000,0,0,123930259.2,720133000,0,0.823623806
20030424,1.482230827,34736576442,2.45E+11,0,-0.186036816,28272616604,2.09E+11,0,0,27138258648,1.83E+11,0,-0.182520186,47086527444,3.76E+11,0,-1.15620053,5188625505,4.12E+10,0,-0.530097848,902865774.7,8676942000,0,-1.412527844,486072026.6,6868500000,0,0,123930259.2,720133000,0,-0.103801302
20030425,0,34736576442,2.45E+11,0,0,28272616604,2.09E+11,0,0,27138258648,1.83E+11,0,0,47086527444,3.76E+11,0,0,5188625505,4.12E+10,0,0,902865774.7,8676942000,0,0,486072026.6,6868500000,0,0,123930259.2,720133000,0,0
20030428,-2.213407541,33976029456,2.45E+11,0,-0.623250037,28108112712,2.09E+11,0,-0.213624555,27080296462,1.83E+11,0,-0.213264635,46986139709,3.76E+11,0,-4.558444045,4957338267,4.12E+10,0,-0.134208192,901672007.3,8676942000,0,1.156901602,491730345.7,6868500000,0,-0.48881466,123326630.4,720133000,0,-0.915169757
20030429,0.731176715,34225366518,2.45E+11,0,1.427268693,28512087904,2.09E+11,0,1.538130359,27500106132,1.83E+11,0,0.304608023,47129550759,3.76E+11,0,0.322615615,4973432260,4.12E+10,0,0.797626225,908883336.9,8676942000,0,2.276434446,503046983.9,6868500000,0,1.300004934,124939008,720133000,0,1.22701318
20030430,-0.841964379,33938547414,2.45E+11,0,-1.991242394,27949989323,2.09E+11,0,-1.859333223,26993428852,1.83E+11,0,-1.16241261,46584890687,3.76E+11,0,1.405155371,5043820471,4.12E+10,0,-1.331266712,896860393.8,8676942000,0,-0.25050596,501790334.4,6868500000,0,1.600287239,126952454.4,720133000,0,-0.123425106
20030501,0.073086493,33963493656,2.45E+11,0,0.688987564,28143310201,2.09E+11,0,0.374605935,27094824843,1.83E+11,0,-0.123206678,46527526267,3.76E+11,0,0.677367829,5078012537,4.12E+10,0,2.384153443,918494382.6,8676942000,0,0.74863522,516917345.6,6868500000,0,0,126952454.4,720133000,0,-0.128671645
20030502,-1.442084465,33477229974,2.45E+11,0,-1.636159284,27686450341,2.09E+11,0,-1.724137569,26640098558,1.83E+11,0,-1.928556472,45638830634,3.76E+11,0,-1.919461028,4981469031,4.12E+10,0,-1.850512957,901672007.3,8676942000,0,-0.999770289,511770952.4,6868500000,0,0,126952454.4,720133000,0,-0.939300229
20030505,2.064685652,34175474034,2.45E+11,0,0.379999307,27791865934,2.09E+11,0,0.433875714,26756060004,1.83E+11,0,0.657391956,45939842880,3.76E+11,0,0.883620459,5025722398,4.12E+10,0,1.324228161,920610688,8676942000,0,0,511770952.4,6868500000,0,0,126952454.4,720133000,0,0.090397882
20030506,-0.219230203,34100635308,2.45E+11,0,1.131146114,28108112712,2.09E+11,0,-0.760498953,26553354551,1.83E+11,0,-0.625997576,45653171739,3.76E+11,0,0.438899429,5047849082,4.12E+10,0,0.394361878,924243644,8676942000,0,2.848188994,526557283.2,6868500000,0,0,126952454.4,720133000,0,-0.317169503
20030507,-0.07279217,34075689066,2.45E+11,0,0,28108112712,2.09E+11,0,0.706309216,26741526977,1.83E+11,0,0.68836526,45968525090,3.76E+11,0,2.168129294,5158462050,4.12E+10,0,-0.394361878,920610688,8676942000,0,1.3347029,533627496.8,6868500000,0,0.789344101,127961203.2,720133000,0,0.260254707
20030508,-1.214728569,33664264110,2.45E+11,0,-3.692092726,27089154273,2.09E+11,0,-0.815452378,26524288497,1.83E+11,0,-1.413114627,45323477283,3.76E+11,0,-0.8232039,5116212763,4.12E+10,0,-0.526601935,915762655.5,8676942000,0,-1.212088428,527203186.8,6868500000,0,0,127961203.2,720133000,0,-0.657570528
20030509,-0.185632572,33601961184,2.45E+11,0,0.452715078,27212257045,2.09E+11,0,-0.21845646,26466459160,1.83E+11,0,-1.369242225,44707111686,3.76E+11,0,0.665739867,5150404829,4.12E+10,0,1.052886731,925446447,8676942000,0,-0.980161474,522056793.6,6868500000,0,0,127961203.2,720133000,0,-0.005303911
20030512,0.812564152,33876244488,2.45E+11,0,0.386610866,27317495766,2.09E+11,0,1.250306269,26799356314,1.83E+11,0,1.464137129,45366500598,3.76E+11,0,1.512545685,5228850262,4.12E+10,0,-0.261572271,923028567.5,8676942000,0,0.980161474,527203186.8,6868500000,0,0,127961203.2,720133000,0,0.677780766
20030513,0.770850513,34137991992,2.45E+11,0,0.832609153,27546014132,2.09E+11,0,-0.541780863,26654631585,1.83E+11,0,-1.048130234,44893395092,3.76E+11,0,3.029498502,5389728838,4.12E+10,0,-0.264712525,920610688,8676942000,0,2.289967597,539419793.6,6868500000,0,2.333858142,130983398.4,720133000,0,0.176778859
20030514,-0.402925569,34000850340,2.45E+11,0,0.127563395,27581034748,2.09E+11,0,0.271257339,26726993949,1.83E+11,0,0.889979781,45294795073,3.76E+11,0,-0.448814178,5365598074,4.12E+10,0,-1.058472028,910914623,8676942000,0,-0.477300148,536843124.4,6868500000,0,-2.175697952,128161737.6,720133000,0,-0.354707469
20030515,-0.699270508,33764049078,2.45E+11,0,-0.639179798,27405401051,2.09E+11,0,1.131184707,27031127821,1.83E+11,0,1.164056376,45825114040,3.76E+11,0,0.970554492,5417888213,4.12E+10,0,-0.265756133,908496743.5,8676942000,0,-1.812667449,527203186.8,6868500000,0,2.175697952,130983398.4,720133000,0,-0.417673134
20030516,-0.96476409,33439873290,2.45E+11,0,-0.12811087,27370203563,2.09E+11,0,0.853408167,26625716916,1.83E+11,666097080,0.343483061,45982866195,3.76E+11,0,2.420595854,5550607415,4.12E+10,0,0,908496743.5,8676942000,0,1.812667449,536843124.4,6868500000,0,-0.771064856,129976675.2,720133000,0,-0.118602496
20030519,-1.200416556,33040858776,2.45E+11,0,0.767290668,27581034748,2.09E+11,0,-0.873921582,26394096795,1.83E+11,0,-0.093536946,45939842880,3.76E+11,0,0.829641769,5391732919,4.12E+10,208587960,1.324228161,920610688,8676942000,0,1.190444311,543274379.6,6868500000,0,0,129976675.2,720133000,0,-0.053527111
20030520,0.602611522,33240303354,2.45E+11,0,-0.446915469,27458108847,2.09E+11,0,-0.715722477,26205772984,1.83E+11,0,-0.469087486,45724877264,3.76E+11,0,-1.163049287,5329401928,4.12E+10,0,-1.324228161,908496743.5,8676942000,0,-0.593450719,540058752,6868500000,0,0.771064856,130983398.4,720133000,0,-0.438289707
20030521,0.709048399,33477229974,2.45E+11,0,0.127971162,27493306336,2.09E+11,0,-0.553962442,26069449175,1.83E+11,0,0,45724877264,3.76E+11,0,2.312727106,5454084359,4.12E+10,0,1.324228161,920610688,8676942000,0,0,540058752,6868500000,0,0,130983398.4,720133000,0,0.242707925
20030522,1.111591495,33851298246,2.45E+11,0,1.206560935,27827063422,2.09E+11,0,1.379378162,26431529065,1.83E+11,0,0.437889051,45925501775,3.76E+11,0,0.551162502,5484247814,4.12E+10,0,0.264712525,923028567.5,8676942000,0,1.066070327,545844103.6,6868500000,0,0,130983398.4,720133000,0,0.771932161
20030523,1.498493784,34362508170,2.45E+11,0,1.441581327,28231038613,2.09E+11,0,0.927156415,26677761562,1.83E+11,0,1.179004287,46532159413,3.76E+11,0,1.565338369,5570730018,4.12E+10,0,0.65386819,929091676.5,8676942000,0,2.442928593,559345572.4,6868500000,0,0,130983398.4,720133000,0,1.064524385
20030526,0.145481657,34412400654,2.45E+11,0,0.310621992,28333609974,2.09E+11,0,-0.271785751,26605224436,1.83E+11,0,0.092554363,46575240127,3.76E+11,0,0,5570730018,4.12E+10,0,1.035451371,938775468,8676942000,0,-0.576348936,556136890,6868500000,0,0,130983398.4,720133000,0,0.026745426
20030527,-0.435913368,34262723202,2.45E+11,0,0.186067988,28386345067,2.09E+11,0,0.380257179,26706685551,1.83E+11,0,0.030804301,46589600365,3.76E+11,0,0,5570730018,4.12E+10,0,1.538087688,953307292,8676942000,0,0.115161543,556775848.4,6868500000,0,-1.550695918,128967926.4,720133000,0,-0.490001354
20030528,0.905825414,34574488548,2.45E+11,0,1.535961121,28825745189,2.09E+11,0,0.216772018,26764684965,1.83E+11,0,0.889472722,47005744946,3.76E+11,0,-0.036942629,5568725938,4.12E+10,0,0.757910295,960585477.5,8676942000,0,1.034233574,562561200,6868500000,0,2.318376456,131992147.2,720133000,0,0.861594836
20030529,0.968795556,34911074778,2.45E+11,0,-0.305310679,28737794380,2.09E+11,0,0.593485903,26923994059,1.83E+11,0,0.699829546,47335879260,3.76E+11,0,0.756443004,5610954775,4.12E+10,0,1.503436666,975117301.5,8676942000,0,0.909914319,567707593.2,6868500000,0,0.759335537,132998870.4,720133000,0,0.241521984
20030530,0.853847478,35210304324,2.45E+11,0,-0.306245681,28650020533,2.09E+11,0,-0.323315774,26837070656,1.83E+11,0,0.363189851,47508202116,3.76E+11,0,-0.394992384,5606592266,4.12E+10,0,-1.503436666,960585477.5,8676942000,0,-1.597591852,558706614,6868500000,0,-3.077711992,128967926.4,720133000,0,-0.144767131
20030602,1.89379555,35883602142,2.45E+11,0,2.84269438,29476085684,2.09E+11,0,0.913210507,27083303153,1.83E+11,0,1.111596187,48039228601,3.76E+11,0,0.034969218,5608602716,4.12E+10,0,1.998063816,979965334,8676942000,0,0.573701567,561922241.6,6868500000,0,3.077711992,132998870.4,720133000,0,0.918236884
20030603,-0.627662766,35659211322,2.45E+11,0,-1.260055109,29106940032,2.09E+11,0,0.373648824,27184612833,1.83E+11,0,-0.059758137,48010508125,3.76E+11,0,-0.35947721,5588436668,4.12E+10,0,-0.868372579,971484345.5,8676942000,0,1.250309973,568992455.2,6868500000,0,0.152174756,133199404.8,720133000,0,-0.384726324
20030604,0.627662766,35883602142,2.45E+11,0,1.260055109,29476085684,2.09E+11,0,0.425299219,27300460226,1.83E+11,0,0.744584789,48369362915,3.76E+11,0,1.041685655,5646944878,4.12E+10,0,0.37374543,977111471.4,8676942000,0,0.338214915,570923220.8,6868500000,0,0,133199404.8,720133000,0,0.199311324
